Region-County-District-Type-School (RCDTS) ,District/Parent Entity,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
070161490023103,Dolton SD 149,Nurturing Dev & Learn,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,2018,IL
070161490023104,Dolton SD 149,Grandma Jones Daycare,11.0,1.0,0.0,1.0,0.9090909090909091,10.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.9090909090909091,2018,IL
070161500021005,South Holland SD 150,McKinley Jr High School,430.0,73.0,0.0,18.0,0.8302325581395349,382.0,1.0,0.0,0.0,0.0,47.0,382.0,48.0,0.8883720930232558,2018,IL
070161500022001,South Holland SD 150,Greenwood Elem School,414.0,57.0,0.0,27.0,0.8623188405797102,383.0,3.0,0.0,0.0,0.0,28.0,383.0,31.0,0.9251207729468599,2018,IL
070161500022002,South Holland SD 150,McKinley Elem School,215.0,14.0,0.0,0.0,0.9348837209302325,201.0,0.0,0.0,0.0,0.0,14.0,201.0,14.0,0.9348837209302325,2018,IL
070161510021001,South Holland SD 151,Coolidge Middle School,590.0,14.0,0.0,14.0,0.976271186440678,589.0,1.0,0.0,0.0,0.0,0.0,589.0,1.0,0.9983050847457627,2018,IL
070161510022002,South Holland SD 151,Eisenhower School,323.0,0.0,3.0,0.0,0.9907120743034056,321.0,0.0,2.0,0.0,0.0,0.0,321.0,2.0,0.9938080495356038,2018,IL
070161510022004,South Holland SD 151,Madison School,330.0,0.0,2.0,0.0,0.9939393939393939,325.0,3.0,1.0,1.0,0.0,0.0,325.0,5.0,0.9848484848484849,2018,IL
070161510022006,South Holland SD 151,Taft School,387.0,0.0,0.0,0.0,1.0,387.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,1.0,2018,IL
070161520021001,Harvey SD 152,Brooks Middle School,585.0,30.0,13.0,43.0,0.9264957264957265,579.0,0.0,0.0,4.0,0.0,2.0,579.0,6.0,0.9897435897435898,2018,IL
070161520022001,Harvey SD 152,Bryant Elem School,374.0,8.0,5.0,13.0,0.9652406417112299,368.0,0.0,0.0,1.0,3.0,2.0,368.0,6.0,0.983957219251337,2018,IL
070161520022002,Harvey SD 152,Maya Angelou Elem Sch,247.0,1.0,9.0,4.0,0.9595141700404858,245.0,0.0,0.0,0.0,2.0,0.0,245.0,2.0,0.9919028340080972,2018,IL
070161520022004,Harvey SD 152,Holmes Elem School,273.0,0.0,0.0,0.0,1.0,272.0,0.0,0.0,1.0,0.0,0.0,272.0,1.0,0.9963369963369964,2018,IL
070161520022008,Harvey SD 152,Whittier Elem School,285.0,4.0,7.0,10.0,0.9614035087719298,280.0,0.0,0.0,2.0,2.0,1.0,280.0,5.0,0.9824561403508771,2018,IL
070161520023001,Harvey SD 152,Riley Preschool,126.0,2.0,2.0,0.0,0.9682539682539683,126.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,1.0,2018,IL
070161525022001,Hazel Crest SD 152-5,Barack H Obama Learning Academy,480.0,0.0,1.0,1.0,0.9979166666666667,477.0,2.0,1.0,0.0,0.0,0.0,477.0,3.0,0.99375,2018,IL
070161525022005,Hazel Crest SD 152-5,Jesse C White Learning Academy,511.0,0.0,0.0,0.0,1.0,506.0,5.0,0.0,0.0,0.0,0.0,506.0,5.0,0.9902152641878669,2018,IL
070161530021003,Homewood SD 153,James Hart School,709.0,19.0,0.0,19.0,0.9732016925246827,701.0,5.0,0.0,1.0,1.0,1.0,701.0,8.0,0.9887165021156559,2018,IL
070161530022002,Homewood SD 153,Winston Churchill School,676.0,0.0,1.0,0.0,0.9985207100591716,655.0,19.0,0.0,2.0,0.0,0.0,655.0,21.0,0.9689349112426036,2018,IL
070161530022005,Homewood SD 153,Willow School,609.0,3.0,0.0,3.0,0.9950738916256158,588.0,16.0,0.0,2.0,0.0,3.0,588.0,21.0,0.9655172413793104,2018,IL
070161545022001,Burnham SD 154-5,Burnham Elem School,208.0,0.0,0.0,0.0,1.0,207.0,0.0,0.0,1.0,0.0,0.0,207.0,1.0,0.9951923076923077,2018,IL
070161550021001,Calumet City SD 155,Wentworth Jr High School,395.0,5.0,0.0,5.0,0.9873417721518988,392.0,2.0,0.0,0.0,1.0,0.0,392.0,3.0,0.9924050632911392,2018,IL
070161550022002,Calumet City SD 155,Wilson Elementary School,390.0,13.0,0.0,13.0,0.9666666666666667,380.0,1.0,0.0,0.0,1.0,8.0,380.0,10.0,0.9743589743589743,2018,IL
070161550022004,Calumet City SD 155,Wentworth Intermediate School,378.0,0.0,0.0,0.0,1.0,376.0,1.0,0.0,0.0,1.0,0.0,376.0,2.0,0.9947089947089947,2018,IL
070161560022001,Lincoln ESD 156,Lincoln Elem School,924.0,23.0,10.0,33.0,0.9642857142857143,908.0,1.0,0.0,0.0,2.0,13.0,908.0,16.0,0.9826839826839827,2018,IL
070161570021001,Hoover-Schrum Memorial SD 157,Schrum Memorial School,301.0,0.0,3.0,3.0,0.9900332225913622,296.0,2.0,0.0,3.0,0.0,0.0,296.0,5.0,0.9833887043189369,2018,IL
070161570022001,Hoover-Schrum Memorial SD 157,Hoover Elem School,559.0,14.0,0.0,14.0,0.9749552772808586,543.0,2.0,0.0,0.0,0.0,14.0,543.0,16.0,0.9713774597495528,2018,IL
070161580021004,Lansing SD 158,Memorial Jr High School,957.0,13.0,0.0,5.0,0.9864158829676071,906.0,10.0,1.0,27.0,0.0,13.0,906.0,51.0,0.9467084639498433,2018,IL
070161580022001,Lansing SD 158,Coolidge Elementary School,636.0,0.0,0.0,0.0,1.0,629.0,5.0,0.0,2.0,0.0,0.0,629.0,7.0,0.9889937106918238,2018,IL
070161580022005,Lansing SD 158,Oak Glen Elem School,519.0,15.0,0.0,13.0,0.9710982658959537,502.0,4.0,0.0,0.0,0.0,13.0,502.0,17.0,0.9672447013487476,2018,IL
070161580022006,Lansing SD 158,Reavis Elem School,463.0,12.0,1.0,0.0,0.9719222462203023,455.0,0.0,0.0,0.0,0.0,8.0,455.0,8.0,0.9827213822894169,2018,IL
070161580023001,Lansing SD 158,Lester Crawl Primary Ctr,169.0,0.0,0.0,0.0,1.0,164.0,1.0,0.0,4.0,0.0,0.0,164.0,5.0,0.9704142011834319,2018,IL
070161590021001,ESD 159,Colin Powell Middle Sch,680.0,8.0,0.0,0.0,0.9882352941176471,663.0,9.0,0.0,0.0,0.0,8.0,663.0,17.0,0.975,2018,IL
070161590022002,ESD 159,Sieden Prairie Elementary School,247.0,1.0,0.0,1.0,0.9959514170040485,242.0,4.0,0.0,0.0,0.0,1.0,242.0,5.0,0.979757085020243,2018,IL
070161590022004,ESD 159,Neil Armstrong Elem School,330.0,6.0,2.0,4.0,0.9757575757575757,321.0,1.0,0.0,1.0,2.0,5.0,321.0,9.0,0.9727272727272728,2018,IL
070161590022005,ESD 159,Woodgate Elem School,324.0,2.0,6.0,3.0,0.9753086419753086,316.0,0.0,0.0,6.0,1.0,1.0,316.0,8.0,0.9753086419753086,2018,IL
070161590022006,ESD 159,Marya Yates Elementary School,351.0,2.0,4.0,0.0,0.9829059829059829,339.0,5.0,0.0,5.0,0.0,2.0,339.0,12.0,0.9658119658119658,2018,IL
070161600021001,Country Club Hills SD 160,Southwood Middle School,484.0,9.0,0.0,0.0,0.981404958677686,470.0,4.0,0.0,0.0,1.0,9.0,470.0,14.0,0.9710743801652892,2018,IL
070161600022003,Country Club Hills SD 160,Zenon J Sykuta  School,394.0,13.0,0.0,0.0,0.9670050761421319,364.0,11.0,0.0,1.0,5.0,13.0,364.0,30.0,0.9238578680203046,2018,IL
070161600022004,Country Club Hills SD 160,Meadowview  School,461.0,0.0,0.0,0.0,1.0,458.0,3.0,0.0,0.0,0.0,0.0,458.0,3.0,0.9934924078091106,2018,IL
070161610021003,Flossmoor SD 161,Parker Junior High School,930.0,40.0,0.0,40.0,0.956989247311828,881.0,8.0,0.0,1.0,0.0,40.0,881.0,49.0,0.9473118279569892,2018,IL
070161610022001,Flossmoor SD 161,Flossmoor Hills Elem School,351.0,8.0,0.0,8.0,0.9772079772079773,339.0,3.0,1.0,0.0,0.0,8.0,339.0,12.0,0.9658119658119658,2018,IL
070161610022002,Flossmoor SD 161,Heather Hill Elem School,282.0,1.0,0.0,1.0,0.9964539007092199,274.0,5.0,1.0,1.0,0.0,1.0,274.0,8.0,0.9716312056737588,2018,IL
070161610022006,Flossmoor SD 161,Serena Hills Elem School,328.0,2.0,0.0,2.0,0.9939024390243902,321.0,2.0,1.0,1.0,1.0,2.0,321.0,7.0,0.9786585365853658,2018,IL
070161610022007,Flossmoor SD 161,Western Avenue Elem School,450.0,2.0,1.0,3.0,0.9933333333333333,450.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,1.0,2018,IL
070161620021004,Matteson ESD 162,O W Huth Middle School,527.0,4.0,1.0,5.0,0.9905123339658444,515.0,8.0,1.0,0.0,0.0,3.0,515.0,12.0,0.9772296015180265,2018,IL
070161620022001,Matteson ESD 162,Arcadia Elem School,453.0,6.0,1.0,6.0,0.9845474613686535,448.0,1.0,0.0,0.0,0.0,4.0,448.0,5.0,0.9889624724061811,2018,IL
070161620022003,Matteson ESD 162,Indiana Elem School,337.0,1.0,0.0,1.0,0.9970326409495549,336.0,1.0,0.0,0.0,0.0,0.0,336.0,1.0,0.9970326409495549,2018,IL
070161620022005,Matteson ESD 162,Matteson Elem School,410.0,4.0,0.0,4.0,0.9902439024390244,398.0,7.0,0.0,2.0,1.0,2.0,398.0,12.0,0.9707317073170731,2018,IL
070161620022008,Matteson ESD 162,Sauk Elem School,367.0,10.0,1.0,11.0,0.9700272479564033,365.0,0.0,0.0,0.0,0.0,2.0,365.0,2.0,0.9945504087193461,2018,IL
070161620022009,Matteson ESD 162,Illinois School,355.0,3.0,0.0,3.0,0.9915492957746479,341.0,6.0,0.0,1.0,5.0,2.0,341.0,14.0,0.9605633802816902,2018,IL
070161620022010,Matteson ESD 162,Richton Square School,182.0,3.0,3.0,6.0,0.967032967032967,177.0,1.0,1.0,0.0,1.0,2.0,177.0,5.0,0.9725274725274725,2018,IL
070161630021010,Park Forest SD 163,Michelle Obama Sch of Technology,478.0,3.0,1.0,4.0,0.9916317991631799,475.0,3.0,0.0,0.0,0.0,0.0,475.0,3.0,0.9937238493723849,2018,IL
070161630022002,Park Forest SD 163,Barack Obama Sch of Ldership,428.0,5.0,3.0,8.0,0.9813084112149533,425.0,1.0,0.0,0.0,0.0,2.0,425.0,3.0,0.9929906542056075,2018,IL
070161630022003,Park Forest SD 163,Blackhawk Primary Center,221.0,1.0,0.0,1.0,0.995475113122172,217.0,3.0,0.0,0.0,0.0,1.0,217.0,4.0,0.9819004524886877,2018,IL
070161630022007,Park Forest SD 163,Mohawk Primary Center,247.0,0.0,2.0,2.0,0.9919028340080972,245.0,1.0,0.0,1.0,0.0,0.0,245.0,2.0,0.9919028340080972,2018,IL
070161630022008,Park Forest SD 163,21st Century Primary Center,153.0,0.0,1.0,1.0,0.9934640522875817,150.0,2.0,1.0,0.0,0.0,0.0,150.0,3.0,0.9803921568627451,2018,IL
070161630023001,Park Forest SD 163,Algonquin Primary Center,161.0,0.0,1.0,0.0,0.9937888198757764,160.0,1.0,0.0,0.0,0.0,0.0,160.0,1.0,0.9937888198757764,2018,IL
07016163X060000,Region 07 South Cook ISC 4,St John Lutheran,76.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,2018,IL
07016164X060000,Region 07 South Cook ISC 4,Trinity Ev Lutheran,258.0,0.0,0.0,0.0,1.0,258.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,1.0,2018,IL
070161670021002,Brookwood SD 167,Brookwood Jr High School,268.0,5.0,0.0,5.0,0.9813432835820896,267.0,0.0,0.0,0.0,0.0,1.0,267.0,1.0,0.996268656716418,2018,IL
070161670022001,Brookwood SD 167,Brookwood Middle School,250.0,1.0,0.0,1.0,0.996,248.0,2.0,0.0,0.0,0.0,0.0,248.0,2.0,0.992,2018,IL
070161670022003,Brookwood SD 167,Longwood Elem School,353.0,6.0,4.0,10.0,0.9716713881019831,343.0,0.0,0.0,4.0,0.0,6.0,343.0,10.0,0.9716713881019831,2018,IL
070161670022004,Brookwood SD 167,Hickory Bend Elem School,255.0,3.0,0.0,3.0,0.9882352941176471,252.0,0.0,0.0,0.0,0.0,3.0,252.0,3.0,0.9882352941176471,2018,IL
070161680041003,CCSD 168,Rickover Jr High School,434.0,19.0,1.0,19.0,0.9539170506912442,433.0,0.0,0.0,0.0,0.0,1.0,433.0,1.0,0.9976958525345622,2018,IL
070161680042001,CCSD 168,Strassburg Elem,419.0,5.0,5.0,10.0,0.9761336515513126,412.0,2.0,0.0,0.0,0.0,5.0,412.0,7.0,0.9832935560859188,2018,IL
070161680042002,CCSD 168,Wagoner Elem,504.0,2.0,0.0,2.0,0.996031746031746,484.0,3.0,0.0,15.0,0.0,2.0,484.0,20.0,0.9603174603174603,2018,IL
070161690021001,Ford Heights SD 169,Cottage Grove Upper Grade Center,168.0,3.0,0.0,3.0,0.9821428571428571,168.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,1.0,2018,IL
070161690022002,Ford Heights SD 169,Medgar Evers Primary Acadmc Cntr,302.0,3.0,1.0,4.0,0.9867549668874173,296.0,0.0,0.0,0.0,4.0,2.0,296.0,6.0,0.9801324503311258,2018,IL
070161700022001,Chicago Heights SD 170,Washington-McKinley Elem Sch,586.0,0.0,3.0,3.0,0.9948805460750854,578.0,3.0,0.0,5.0,0.0,0.0,578.0,8.0,0.9863481228668942,2018,IL
070161700022002,Chicago Heights SD 170,Roosevelt Elem School,480.0,0.0,0.0,0.0,1.0,475.0,0.0,0.0,3.0,2.0,0.0,475.0,5.0,0.9895833333333334,2018,IL
070161700022005,Chicago Heights SD 170,Wilson Elem School,271.0,0.0,0.0,0.0,1.0,266.0,0.0,0.0,5.0,0.0,0.0,266.0,5.0,0.981549815498155,2018,IL
070161700022007,Chicago Heights SD 170,Garfield Elem School,307.0,10.0,0.0,10.0,0.9674267100977199,302.0,2.0,1.0,0.0,0.0,2.0,302.0,5.0,0.9837133550488599,2018,IL
070161700022008,Chicago Heights SD 170,U S Grant Elem School,311.0,0.0,0.0,0.0,1.0,309.0,1.0,0.0,1.0,0.0,0.0,309.0,2.0,0.9935691318327974,2018,IL
070161700022009,Chicago Heights SD 170,Greenbriar Elem School,272.0,0.0,0.0,0.0,1.0,265.0,4.0,1.0,2.0,0.0,0.0,265.0,7.0,0.9742647058823529,2018,IL
070161700022011,Chicago Heights SD 170,Jefferson Elem School,294.0,0.0,0.0,0.0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,1.0,2018,IL
070161700022012,Chicago Heights SD 170,Kennedy Elem School,244.0,0.0,0.0,0.0,1.0,242.0,0.0,0.0,2.0,0.0,0.0,242.0,2.0,0.9918032786885246,2018,IL
070161700022013,Chicago Heights SD 170,Lincoln Elem School,88.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,2018,IL
070161700023001,Chicago Heights SD 170,Highland School,221.0,5.0,0.0,5.0,0.9773755656108597,219.0,1.0,1.0,0.0,0.0,0.0,219.0,2.0,0.9909502262443439,2018,IL
070161710021001,Sunnybrook SD 171,Heritage Middle School,536.0,21.0,2.0,23.0,0.957089552238806,532.0,1.0,0.0,0.0,0.0,3.0,532.0,4.0,0.9925373134328358,2018,IL
070161710022001,Sunnybrook SD 171,Nathan Hale Elem School,470.0,6.0,1.0,7.0,0.9851063829787234,461.0,3.0,0.0,0.0,0.0,6.0,461.0,9.0,0.9808510638297873,2018,IL
070161720022001,Sandridge SD 172,Sandridge Elem School,360.0,42.0,0.0,6.0,0.8833333333333333,340.0,5.0,0.0,0.0,0.0,15.0,340.0,20.0,0.9444444444444444,2018,IL
07016173X060000,Region 07 South Cook ISC 4,Gloria Dei Lutheran,35.0,0.0,0.0,0.0,1.0,33.0,2.0,0.0,0.0,0.0,0.0,33.0,2.0,0.9428571428571428,2018,IL
070161940021001,Steger SD 194,Columbia Central School,652.0,4.0,0.0,4.0,0.9938650306748467,639.0,8.0,4.0,1.0,0.0,0.0,639.0,13.0,0.9800613496932515,2018,IL
070161940022002,Steger SD 194,Steger Intermediate Center,468.0,9.0,0.0,9.0,0.9807692307692307,455.0,5.0,2.0,0.0,0.0,6.0,455.0,13.0,0.9722222222222222,2018,IL
070161940022005,Steger SD 194,Steger Primary Center,320.0,9.0,0.0,9.0,0.971875,304.0,4.0,0.0,3.0,0.0,9.0,304.0,16.0,0.95,2018,IL
070162050170001,Thornton Twp HSD 205,Thornton Township High School,1812.0,173.0,47.0,220.0,0.8785871964679912,1738.0,4.0,1.0,4.0,1.0,64.0,1738.0,74.0,0.9591611479028698,2018,IL
070162050170002,Thornton Twp HSD 205,Thornridge High School,1093.0,141.0,124.0,189.0,0.757548032936871,1021.0,6.0,0.0,0.0,6.0,60.0,1021.0,72.0,0.9341262580054894,2018,IL
070162050170003,Thornton Twp HSD 205,Thornwood High School,1815.0,244.0,83.0,298.0,0.8198347107438017,1764.0,5.0,2.0,3.0,1.0,40.0,1764.0,51.0,0.971900826446281,2018,IL
070162060170001,Bloom Twp HSD 206,Bloom High School,1638.0,139.0,70.0,209.0,0.8724053724053724,1638.0,0.0,0.0,0.0,0.0,0.0,1638.0,0.0,1.0,2018,IL
070162060170002,Bloom Twp HSD 206,Bloom Trail High School,1163.0,86.0,22.0,105.0,0.9071367153912295,1163.0,0.0,0.0,0.0,0.0,0.0,1163.0,0.0,1.0,2018,IL
070162060173001,Bloom Twp HSD 206,Dist 206 Alternative High School,45.0,2.0,1.0,3.0,0.9333333333333333,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,2018,IL
07016209X030000,Region 07 South Cook ISC 4,Southwest Chicago Christian Sch,224.0,0.0,0.0,0.0,1.0,210.0,11.0,0.0,3.0,0.0,0.0,210.0,14.0,0.9375,2018,IL
070162100170001,Lemont Twp HSD 210,Lemont Twp High School,1376.0,1.0,3.0,3.0,0.997093023255814,1359.0,17.0,0.0,0.0,0.0,0.0,1359.0,17.0,0.9876453488372093,2018,IL
07016214P003101,Successful Beginnings Learning,Successful Beginnings,18.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,2018,IL
07016214X030000,Region 07 South Cook ISC 4,Calvin Christian School,231.0,19.0,0.0,0.0,0.9177489177489178,216.0,9.0,0.0,0.0,0.0,6.0,216.0,15.0,0.935064935064935,2018,IL
070162150170001,Thornton Fractional Twp HSD 215,Thornton Fractnl No High School,1449.0,42.0,8.0,50.0,0.9654934437543133,1439.0,3.0,0.0,0.0,0.0,7.0,1439.0,10.0,0.9930986887508627,2018,IL
070162150170002,Thornton Fractional Twp HSD 215,Thornton Fractnl So High School,1935.0,44.0,3.0,47.0,0.9757105943152454,1913.0,11.0,3.0,2.0,0.0,6.0,1913.0,22.0,0.9886304909560724,2018,IL
070162150173002,Thornton Fractional Twp HSD 215,Center for Alternative Learning,46.0,4.0,0.0,4.0,0.9130434782608695,46.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,2018,IL
070162150173003,Thornton Fractional Twp HSD 215,Center for Academics and Technolo,123.0,10.0,0.0,10.0,0.9186991869918699,123.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,1.0,2018,IL
07016216X030000,Region 07 South Cook ISC 4,Lansing Christian School,225.0,21.0,1.0,0.0,0.9022222222222223,205.0,1.0,0.0,0.0,0.0,19.0,205.0,20.0,0.9111111111111111,2018,IL
070162170160001,Argo CHSD 217,Argo Community High School,1923.0,19.0,7.0,26.0,0.9864794591783671,1923.0,0.0,0.0,0.0,0.0,0.0,1923.0,0.0,1.0,2018,IL
070162200170001,Reavis Twp HSD 220,Reavis High School,1796.0,27.0,0.0,27.0,0.984966592427617,1792.0,3.0,0.0,1.0,0.0,0.0,1792.0,4.0,0.9977728285077951,2018,IL
070162270170001,Rich Twp HSD 227,Rich East Campus High School,922.0,172.0,93.0,0.0,0.7125813449023861,919.0,0.0,0.0,0.0,0.0,3.0,919.0,3.0,0.9967462039045553,2018,IL
070162270170003,Rich Twp HSD 227,Rich South Campus High School,931.0,134.0,121.0,0.0,0.7261009667024705,918.0,0.0,0.0,0.0,0.0,13.0,918.0,13.0,0.9860365198711063,2018,IL
070162280160001,Bremen CHSD 228,Bremen High School,1469.0,99.0,0.0,0.0,0.9326072157930565,1437.0,2.0,0.0,0.0,2.0,28.0,1437.0,32.0,0.9782164737916951,2018,IL
070162280160002,Bremen CHSD 228,Tinley Park High School,1055.0,22.0,0.0,22.0,0.9791469194312796,1036.0,7.0,0.0,1.0,0.0,11.0,1036.0,19.0,0.9819905213270143,2018,IL
070162280160003,Bremen CHSD 228,Hillcrest High School,1285.0,63.0,12.0,75.0,0.9416342412451362,1257.0,5.0,0.0,0.0,0.0,23.0,1257.0,28.0,0.9782101167315175,2018,IL
070162280160004,Bremen CHSD 228,Oak Forest High School,1313.0,14.0,5.0,14.0,0.9855293221629855,1299.0,9.0,0.0,0.0,0.0,5.0,1299.0,14.0,0.9893373952779894,2018,IL
070162290160001,Oak Lawn CHSD 229,Oak Lawn Comm High School,1843.0,27.0,14.0,41.0,0.9777536625067824,1840.0,3.0,0.0,0.0,0.0,0.0,1840.0,3.0,0.9983722192078134,2018,IL
070162300130001,Cons HSD 230,Carl Sandburg High School,2913.0,24.0,10.0,27.0,0.9883281840027464,2893.0,15.0,0.0,5.0,0.0,0.0,2893.0,20.0,0.9931342258839684,2018,IL
070162300130002,Cons HSD 230,Amos Alonzo Stagg High School,2349.0,0.0,2.0,2.0,0.9991485738612176,2316.0,18.0,2.0,13.0,0.0,0.0,2316.0,33.0,0.9859514687100894,2018,IL
070162300130003,Cons HSD 230,Victor J Andrew High School,2272.0,3.0,0.0,0.0,0.9986795774647887,2248.0,24.0,0.0,0.0,0.0,0.0,2248.0,24.0,0.9894366197183099,2018,IL
070162310160001,Evergreen Park CHSD 231,Evergreen Park High School,821.0,0.0,0.0,0.0,1.0,811.0,9.0,0.0,1.0,0.0,0.0,811.0,10.0,0.9878197320341048,2018,IL
070162330160001,Homewood Flossmoor CHSD 233,Homewood-Flossmoor High School,2782.0,20.0,33.0,38.0,0.9809489575844716,2766.0,16.0,0.0,0.0,0.0,0.0,2766.0,16.0,0.9942487419122933,2018,IL
07016243X260000,Region 07 South Cook ISC 4,Calvary Academy,266.0,0.0,0.0,0.0,1.0,264.0,2.0,0.0,0.0,0.0,0.0,264.0,2.0,0.9924812030075187,2018,IL
07016286P003101,Brightstart Childcare & Presch,Bright Start Childcare,36.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,2018,IL
07016286X100000,Region 07 South Cook ISC 4,St Benedict,177.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,1.0,2018,IL
07016290X100000,Region 07 South Cook ISC 4,St George School,188.0,1.0,0.0,1.0,0.9946808510638298,187.0,0.0,0.0,0.0,0.0,1.0,187.0,1.0,0.9946808510638298,2018,IL
07016291X100000,Region 07 South Cook ISC 4,St Joseph,167.0,8.0,0.0,2.0,0.9520958083832335,160.0,0.0,1.0,0.0,0.0,6.0,160.0,7.0,0.9580838323353293,2018,IL
07016293P003101,Sandbox Learning Center,Sandbox Learning Center,29.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,2018,IL
07016337X250000,Region 07 South Cook ISC 4,Christian Hills Church School,148.0,7.0,0.0,0.0,0.9527027027027027,136.0,8.0,1.0,0.0,0.0,3.0,136.0,12.0,0.918918918918919,2018,IL
07016428X160000,Region 07 South Cook ISC 4,Hello Montessori Presch & Kinder,17.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,2018,IL
07016455X100000,Region 07 South Cook ISC 4,Christ Our Savior Catholic School,162.0,17.0,0.0,0.0,0.8950617283950617,143.0,0.0,0.0,2.0,0.0,17.0,143.0,19.0,0.8827160493827161,2018,IL
07016466X100000,Region 07 South Cook ISC 4,St Jane De Chantal School,202.0,0.0,0.0,0.0,1.0,201.0,1.0,0.0,0.0,0.0,0.0,201.0,1.0,0.995049504950495,2018,IL
07016475X100000,Region 07 South Cook ISC 4,St Damian School,416.0,0.0,0.0,0.0,1.0,411.0,4.0,0.0,1.0,0.0,0.0,411.0,5.0,0.9879807692307693,2018,IL
07016476X100000,Region 07 South Cook ISC 4,St Albert the Great School,175.0,0.0,0.0,0.0,1.0,172.0,3.0,0.0,0.0,0.0,0.0,172.0,3.0,0.9828571428571429,2018,IL
07016477X100000,Region 07 South Cook ISC 4,St Catherine of Alexandria,469.0,9.0,0.0,0.0,0.9808102345415778,451.0,4.0,0.0,14.0,0.0,0.0,451.0,18.0,0.9616204690831557,2018,IL
07016478X100000,Region 07 South Cook ISC 4,St Germaine School,217.0,0.0,2.0,0.0,0.9907834101382489,215.0,0.0,0.0,2.0,0.0,0.0,215.0,2.0,0.9907834101382489,2018,IL
07016480X100000,Region 07 South Cook ISC 4,St Linus School,363.0,0.0,0.0,0.0,1.0,363.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,1.0,2018,IL
07016486X100000,Region 07 South Cook ISC 4,St Michael School,542.0,0.0,0.0,0.0,1.0,535.0,7.0,0.0,0.0,0.0,0.0,535.0,7.0,0.9870848708487084,2018,IL
07016488X100000,Region 07 South Cook ISC 4,St Ann School,169.0,0.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,1.0,2018,IL
07016490X100000,Region 07 South Cook ISC 4,SS Cyril & Methodius School,228.0,0.0,0.0,0.0,1.0,219.0,0.0,0.0,9.0,0.0,0.0,219.0,9.0,0.9605263157894737,2018,IL
07016491X100000,Region 07 South Cook ISC 4,St Alphonsus - St Patrick,144.0,0.0,0.0,0.0,1.0,138.0,6.0,0.0,0.0,0.0,0.0,138.0,6.0,0.9583333333333334,2018,IL
07016509X100000,Region 07 South Cook ISC 4,Infant Jesus of Prague,294.0,0.0,0.0,0.0,1.0,291.0,3.0,0.0,0.0,0.0,0.0,291.0,3.0,0.9897959183673469,2018,IL
07016519X100000,Region 07 South Cook ISC 4,St Patricia School,178.0,0.0,0.0,0.0,1.0,175.0,3.0,0.0,0.0,0.0,0.0,175.0,3.0,0.9831460674157303,2018,IL
07016520X140000,Region 07 South Cook ISC 4,Cornerstone Christian School,87.0,1.0,0.0,1.0,0.9885057471264368,84.0,0.0,2.0,0.0,0.0,1.0,84.0,3.0,0.9655172413793104,2018,IL
07016541X100000,Region 07 South Cook ISC 4,St Symphorosa School,210.0,41.0,10.0,0.0,0.7571428571428571,190.0,0.0,0.0,0.0,0.0,20.0,190.0,20.0,0.9047619047619048,2018,IL
07016551X100000,Region 07 South Cook ISC 4,St Alexander School,297.0,0.0,29.0,0.0,0.9023569023569024,289.0,7.0,1.0,0.0,0.0,0.0,289.0,8.0,0.9730639730639731,2018,IL
07016560X100000,Region 07 South Cook ISC 4,Most Holy Redeemer School,351.0,0.0,0.0,0.0,1.0,347.0,0.0,4.0,0.0,0.0,0.0,347.0,4.0,0.9886039886039886,2018,IL
