Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,year,state
060162090170002,Proviso Twp HSD 209,Proviso West High School,2094.0,316.0,29.0,345.0,0.835243553008596,2007.0,2.0,0.0,0.0,0.0,85.0,2007.0,87.0,0.9584527220630372,2015,IL
060162090170003,Proviso Twp HSD 209,Proviso Math and Science Academy,740.0,0.0,0.0,0.0,1.0,739.0,1.0,0.0,0.0,0.0,0.0,739.0,1.0,0.9986486486486487,2015,IL
060162120160001,Leyden CHSD 212,East Leyden High School,1769.0,11.0,1.0,0.0,0.9932165065008479,1756.0,0.0,3.0,6.0,0.0,4.0,1756.0,13.0,0.9926512153759186,2015,IL
060162120160002,Leyden CHSD 212,West Leyden High School,1563.0,66.0,4.0,43.0,0.9552143314139475,1563.0,0.0,0.0,0.0,0.0,0.0,1563.0,0.0,1.0,2015,IL
060162340160001,Ridgewood CHSD 234,Ridgewood Comm High School,817.0,0.0,0.0,0.0,1.0,816.0,0.0,1.0,0.0,0.0,0.0,816.0,1.0,0.9987760097919217,2015,IL
060164010260001,Elmwood Park CUSD 401,Elmwood Park High School,934.0,0.0,92.0,92.0,0.9014989293361885,934.0,0.0,0.0,0.0,0.0,0.0,934.0,0.0,1.0,2015,IL
060164010261001,Elmwood Park CUSD 401,Elm Middle School,438.0,0.0,0.0,0.0,1.0,438.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,1.0,2015,IL
060164010262003,Elmwood Park CUSD 401,Elmwood Elem School,578.0,1.0,0.0,1.0,0.9982698961937716,573.0,4.0,1.0,0.0,0.0,0.0,573.0,5.0,0.9913494809688581,2015,IL
060164010262004,Elmwood Park CUSD 401,John Mills Elem School,639.0,0.0,0.0,0.0,1.0,636.0,2.0,0.0,1.0,0.0,0.0,636.0,3.0,0.9953051643192489,2015,IL
060164010262005,Elmwood Park CUSD 401,Early Childhood Center,225.0,0.0,0.0,0.0,1.0,222.0,1.0,0.0,1.0,1.0,0.0,222.0,3.0,0.9866666666666667,2015,IL
060165270513101,Early Childhood,Morton College Child Learn Cntr,60.0,0.0,0.0,0.0,1.0,59.0,1.0,0.0,0.0,0.0,0.0,59.0,1.0,0.9833333333333333,2015,IL
070161040021001,Summit SD 104,Heritage Middle School,589.0,24.0,10.0,0.0,0.9422750424448217,589.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,1.0,2015,IL
070161040022001,Summit SD 104,Dr Donald Wharton Elem School,200.0,3.0,0.0,0.0,0.985,199.0,0.0,0.0,0.0,0.0,1.0,199.0,1.0,0.995,2015,IL
070161040022003,Summit SD 104,Otis P Graves Elem School,527.0,0.0,0.0,0.0,1.0,526.0,0.0,1.0,0.0,0.0,0.0,526.0,1.0,0.9981024667931688,2015,IL
070161040022004,Summit SD 104,W W Walker Elem School,199.0,3.0,0.0,0.0,0.9849246231155779,198.0,1.0,0.0,0.0,0.0,0.0,198.0,1.0,0.9949748743718593,2015,IL
070161040022005,Summit SD 104,Walsh Elem School,344.0,17.0,1.0,0.0,0.9476744186046512,335.0,0.0,1.0,0.0,0.0,8.0,335.0,9.0,0.9738372093023255,2015,IL
070161080022001,Willow Springs SD 108,Willow Springs Elem School,364.0,0.0,0.0,0.0,1.0,364.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,1.0,2015,IL
070161090021006,Indian Springs SD 109,Geo T Wilkins Jr High School,609.0,0.0,0.0,0.0,1.0,608.0,0.0,1.0,0.0,0.0,0.0,608.0,1.0,0.9983579638752053,2015,IL
070161090022001,Indian Springs SD 109,Bridgeview Elem School,472.0,1.0,0.0,1.0,0.9978813559322034,471.0,0.0,0.0,0.0,0.0,1.0,471.0,1.0,0.9978813559322034,2015,IL
070161090022002,Indian Springs SD 109,Frank A Brodnicki Elem School,680.0,2.0,1.0,3.0,0.9955882352941177,678.0,1.0,0.0,0.0,0.0,1.0,678.0,2.0,0.9970588235294118,2015,IL
070161090022004,Indian Springs SD 109,Robina Lyle Elementary School,446.0,4.0,0.0,4.0,0.9910313901345292,440.0,1.0,1.0,2.0,0.0,2.0,440.0,6.0,0.9865470852017937,2015,IL
070161090022006,Indian Springs SD 109,George T Wilkins Elem School,588.0,0.0,0.0,0.0,1.0,585.0,0.0,2.0,1.0,0.0,0.0,585.0,3.0,0.9948979591836735,2015,IL
070161090023001,Indian Springs SD 109,Gladness V Player Early Childhood Center,203.0,0.0,0.0,0.0,1.0,202.0,1.0,0.0,0.0,0.0,0.0,202.0,1.0,0.9950738916256158,2015,IL
070161100022002,Central Stickney SD 110,Charles J Sahs Elem School,434.0,7.0,0.0,7.0,0.9838709677419355,431.0,1.0,0.0,0.0,0.0,2.0,431.0,3.0,0.9930875576036866,2015,IL
070161110021001,Burbank SD 111,Liberty Junior High School,745.0,0.0,0.0,0.0,1.0,745.0,0.0,0.0,0.0,0.0,0.0,745.0,0.0,1.0,2015,IL
070161110022001,Burbank SD 111,Luther Burbank Elem School,563.0,0.0,0.0,0.0,1.0,555.0,4.0,3.0,1.0,0.0,0.0,555.0,8.0,0.9857904085257548,2015,IL
070161110022002,Burbank SD 111,Richard Byrd Elementary School,313.0,0.0,0.0,0.0,1.0,313.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,1.0,2015,IL
070161110022005,Burbank SD 111,J B Kennedy Elem School,362.0,0.0,0.0,0.0,1.0,361.0,0.0,1.0,0.0,0.0,0.0,361.0,1.0,0.9972375690607734,2015,IL
070161110022006,Burbank SD 111,Maddock Elementary School,376.0,0.0,0.0,0.0,1.0,375.0,1.0,0.0,0.0,0.0,0.0,375.0,1.0,0.9973404255319149,2015,IL
070161110022007,Burbank SD 111,F B Mccord Elem School,262.0,0.0,0.0,0.0,1.0,254.0,4.0,1.0,3.0,0.0,0.0,254.0,8.0,0.9694656488549618,2015,IL
070161110022010,Burbank SD 111,Edward J Tobin Elem School,308.0,0.0,0.0,0.0,1.0,307.0,0.0,1.0,0.0,0.0,0.0,307.0,1.0,0.9967532467532467,2015,IL
070161110022011,Burbank SD 111,Harry E Fry School,429.0,0.0,0.0,0.0,1.0,425.0,3.0,1.0,0.0,0.0,0.0,425.0,4.0,0.9906759906759907,2015,IL
070161170021001,North Palos SD 117,H H Conrady Jr High School,980.0,1.0,0.0,0.0,0.9989795918367347,971.0,6.0,1.0,2.0,0.0,0.0,971.0,9.0,0.9908163265306122,2015,IL
070161170022002,North Palos SD 117,Dorn Primary Center,449.0,0.0,0.0,0.0,1.0,446.0,3.0,0.0,0.0,0.0,0.0,446.0,3.0,0.9933184855233853,2015,IL
070161170022003,North Palos SD 117,Glen Oaks Elem School,686.0,0.0,0.0,0.0,1.0,682.0,2.0,1.0,1.0,0.0,0.0,682.0,4.0,0.9941690962099126,2015,IL
070161170022004,North Palos SD 117,Oak Ridge Elem School,747.0,0.0,0.0,0.0,1.0,740.0,5.0,2.0,0.0,0.0,0.0,740.0,7.0,0.9906291834002677,2015,IL
070161170022005,North Palos SD 117,Dr Kenneth M Sorrick School,431.0,2.0,0.0,1.0,0.9953596287703016,417.0,5.0,5.0,2.0,0.0,2.0,417.0,14.0,0.9675174013921114,2015,IL
070161180041004,Palos CCSD 118,Palos South Middle School,687.0,2.0,0.0,2.0,0.9970887918486172,676.0,6.0,2.0,1.0,0.0,2.0,676.0,11.0,0.9839883551673945,2015,IL
070161180042002,Palos CCSD 118,Palos East Elementary School,814.0,4.0,0.0,4.0,0.995085995085995,784.0,24.0,1.0,2.0,0.0,3.0,784.0,30.0,0.9631449631449631,2015,IL
070161180042003,Palos CCSD 118,Palos West Elementary School,414.0,0.0,0.0,0.0,1.0,405.0,7.0,2.0,0.0,0.0,0.0,405.0,9.0,0.9782608695652174,2015,IL
070161220021005,Ridgeland SD 122,Simmons Middle School,717.0,3.0,1.0,4.0,0.9944211994421199,716.0,1.0,0.0,0.0,0.0,0.0,716.0,1.0,0.99860529986053,2015,IL
070161220022001,Ridgeland SD 122,Columbus Manor Elem School,395.0,0.0,0.0,0.0,1.0,391.0,4.0,0.0,0.0,0.0,0.0,391.0,4.0,0.9898734177215189,2015,IL
070161220022002,Ridgeland SD 122,Ernest F Kolb Elem School,341.0,0.0,0.0,0.0,1.0,334.0,4.0,0.0,2.0,1.0,0.0,334.0,7.0,0.9794721407624634,2015,IL
070161220022003,Ridgeland SD 122,Harnew Elem School,529.0,0.0,0.0,0.0,1.0,521.0,3.0,3.0,2.0,0.0,0.0,521.0,8.0,0.9848771266540642,2015,IL
070161220022004,Ridgeland SD 122,George W Lieb Elem School,368.0,0.0,0.0,0.0,1.0,365.0,1.0,2.0,0.0,0.0,0.0,365.0,3.0,0.9918478260869565,2015,IL
070161230022003,Oak Lawn-Hometown SD 123,J Covington Elem School,405.0,2.0,0.0,0.0,0.9950617283950618,400.0,2.0,1.0,0.0,0.0,2.0,400.0,5.0,0.9876543209876543,2015,IL
070161230022006,Oak Lawn-Hometown SD 123,J M Hannum Elem School,425.0,0.0,0.0,0.0,1.0,422.0,2.0,1.0,0.0,0.0,0.0,422.0,3.0,0.9929411764705882,2015,IL
070161230022007,Oak Lawn-Hometown SD 123,Hometown Elem School,398.0,0.0,0.0,0.0,1.0,395.0,2.0,1.0,0.0,0.0,0.0,395.0,3.0,0.992462311557789,2015,IL
070161230022008,Oak Lawn-Hometown SD 123,Kolmar Avenue Elem School,510.0,17.0,3.0,17.0,0.9607843137254902,487.0,6.0,0.0,0.0,0.0,17.0,487.0,23.0,0.9549019607843138,2015,IL
070161230022010,Oak Lawn-Hometown SD 123,Sward Elem School,448.0,0.0,0.0,0.0,1.0,444.0,3.0,0.0,1.0,0.0,0.0,444.0,4.0,0.9910714285714286,2015,IL
070161240021001,Evergreen Park ESD 124,Central Middle School,544.0,13.0,0.0,13.0,0.9761029411764706,538.0,5.0,1.0,0.0,0.0,0.0,538.0,6.0,0.9889705882352942,2015,IL
070161240022002,Evergreen Park ESD 124,Northeast Elem School,305.0,0.0,0.0,0.0,1.0,304.0,1.0,0.0,0.0,0.0,0.0,304.0,1.0,0.9967213114754099,2015,IL
070161240022003,Evergreen Park ESD 124,Northwest School,299.0,0.0,0.0,0.0,1.0,295.0,2.0,0.0,2.0,0.0,0.0,295.0,4.0,0.9866220735785953,2015,IL
070161240022004,Evergreen Park ESD 124,Southeast Elem School,297.0,0.0,0.0,0.0,1.0,297.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,1.0,2015,IL
070161240022005,Evergreen Park ESD 124,Southwest Elem School,305.0,0.0,0.0,0.0,1.0,292.0,11.0,2.0,0.0,0.0,0.0,292.0,13.0,0.9573770491803278,2015,IL
070161250021001,Atwood Heights SD 125,Hamlin Upper Grade Center,251.0,0.0,0.0,0.0,1.0,250.0,0.0,1.0,0.0,0.0,0.0,250.0,1.0,0.9960159362549801,2015,IL
070161250022003,Atwood Heights SD 125,Lawn Manor School,255.0,0.0,0.0,0.0,1.0,238.0,1.0,1.0,12.0,3.0,0.0,238.0,17.0,0.9333333333333333,2015,IL
070161250022004,Atwood Heights SD 125,Meadow Lane School,227.0,0.0,0.0,0.0,1.0,226.0,1.0,0.0,0.0,0.0,0.0,226.0,1.0,0.9955947136563876,2015,IL
070161260021005,Alsip-Hazlgrn-Oaklwn SD 126,Prairie Jr High School,339.0,0.0,0.0,0.0,1.0,339.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,1.0,2015,IL
070161260022001,Alsip-Hazlgrn-Oaklwn SD 126,Hazelgreen Elem School,321.0,0.0,0.0,0.0,1.0,320.0,0.0,0.0,1.0,0.0,0.0,320.0,1.0,0.9968847352024922,2015,IL
070161260022002,Alsip-Hazlgrn-Oaklwn SD 126,Lane Elem School,270.0,0.0,0.0,0.0,1.0,260.0,0.0,0.0,10.0,0.0,0.0,260.0,10.0,0.9629629629629629,2015,IL
070161260022004,Alsip-Hazlgrn-Oaklwn SD 126,Stony Creek Elem School,663.0,1.0,0.0,1.0,0.9984917043740573,659.0,0.0,0.0,3.0,0.0,1.0,659.0,4.0,0.9939668174962293,2015,IL
070161270021005,Worth SD 127,Worth Jr High School,361.0,16.0,1.0,11.0,0.9529085872576178,359.0,0.0,0.0,0.0,0.0,2.0,359.0,2.0,0.9944598337950139,2015,IL
070161270022001,Worth SD 127,Worth Elem School,426.0,7.0,0.0,5.0,0.9835680751173709,415.0,3.0,1.0,0.0,0.0,7.0,415.0,11.0,0.9741784037558685,2015,IL
070161270022004,Worth SD 127,Worthwoods Elem School,299.0,0.0,0.0,0.0,1.0,289.0,4.0,2.0,4.0,0.0,0.0,289.0,10.0,0.9665551839464883,2015,IL
070161270023001,Worth SD 127,Worthridge School,39.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,2015,IL
070161275021001,Chicago Ridge SD 127-5,Elden D Finley Jr High School,398.0,0.0,2.0,2.0,0.9949748743718593,396.0,2.0,0.0,0.0,0.0,0.0,396.0,2.0,0.9949748743718593,2015,IL
070161275022003,Chicago Ridge SD 127-5,Ridge Central Elem School,503.0,0.0,4.0,4.0,0.9920477137176938,494.0,2.0,1.0,6.0,0.0,0.0,494.0,9.0,0.9821073558648111,2015,IL
070161275022004,Chicago Ridge SD 127-5,Ridge Lawn Elementary School,540.0,2.0,6.0,8.0,0.9851851851851852,529.0,2.0,0.0,8.0,0.0,1.0,529.0,11.0,0.9796296296296296,2015,IL
070161280021003,Palos Heights SD 128,Independence Jr High School,247.0,1.0,0.0,1.0,0.9959514170040485,244.0,3.0,0.0,0.0,0.0,0.0,244.0,3.0,0.9878542510121457,2015,IL
070161280022002,Palos Heights SD 128,Chippewa Elem School,211.0,0.0,0.0,0.0,1.0,207.0,2.0,0.0,2.0,0.0,0.0,207.0,4.0,0.981042654028436,2015,IL
070161280022005,Palos Heights SD 128,Navajo Heights Elem School,147.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,1.0,2015,IL
070161280022006,Palos Heights SD 128,Indian Hill,122.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,2.0,0.0,0.0,120.0,2.0,0.9836065573770492,2015,IL
070161300021001,Cook County SD 130,Everett F Kerr Middle School,370.0,16.0,3.0,18.0,0.9486486486486487,364.0,2.0,1.0,0.0,2.0,1.0,364.0,6.0,0.9837837837837838,2015,IL
070161300021002,Cook County SD 130,Nathan Hale Middle School,388.0,4.0,1.0,1.0,0.9871134020618557,378.0,4.0,2.0,0.0,2.0,2.0,378.0,10.0,0.9742268041237113,2015,IL
070161300021003,Cook County SD 130,Veterans Memorial Middle Sch,376.0,18.0,0.0,0.0,0.9521276595744681,373.0,1.0,1.0,0.0,0.0,1.0,373.0,3.0,0.9920212765957447,2015,IL
070161300022004,Cook County SD 130,Nathan Hale Intermediate,222.0,3.0,0.0,1.0,0.9864864864864865,217.0,2.0,0.0,0.0,1.0,2.0,217.0,5.0,0.9774774774774775,2015,IL
070161300022008,Cook County SD 130,Paul Revere Intermediate School,222.0,3.0,1.0,0.0,0.981981981981982,217.0,1.0,1.0,0.0,0.0,3.0,217.0,5.0,0.9774774774774775,2015,IL
070161300022010,Cook County SD 130,Whittier Elementary School,203.0,2.0,0.0,2.0,0.9901477832512314,202.0,0.0,0.0,0.0,0.0,1.0,202.0,1.0,0.9950738916256158,2015,IL
070161300022011,Cook County SD 130,Lincoln Elem School,413.0,10.0,6.0,1.0,0.9612590799031477,404.0,0.0,0.0,1.0,0.0,8.0,404.0,9.0,0.9782082324455206,2015,IL
070161300022012,Cook County SD 130,Nathan Hale Primary School,559.0,6.0,1.0,4.0,0.9874776386404294,552.0,3.0,1.0,0.0,1.0,2.0,552.0,7.0,0.9874776386404294,2015,IL
070161300022018,Cook County SD 130,Paul Revere Primary School,431.0,8.0,9.0,0.0,0.9605568445475637,420.0,4.0,3.0,0.0,0.0,4.0,420.0,11.0,0.974477958236659,2015,IL
070161300022019,Cook County SD 130,George Washington Elementary Sch,295.0,1.0,1.0,0.0,0.9932203389830508,294.0,0.0,0.0,0.0,0.0,1.0,294.0,1.0,0.9966101694915255,2015,IL
070161300023001,Cook County SD 130,Horace Mann School,283.0,7.0,3.0,10.0,0.9646643109540637,281.0,1.0,0.0,1.0,0.0,0.0,281.0,2.0,0.9929328621908127,2015,IL
070161320022001,Calumet Public SD 132,Burr Oak Elem School,363.0,12.0,6.0,0.0,0.9504132231404958,345.0,0.0,0.0,6.0,0.0,12.0,345.0,18.0,0.9504132231404959,2015,IL
070161320022002,Calumet Public SD 132,Calumet Elem School,390.0,3.0,5.0,0.0,0.9794871794871796,381.0,0.0,1.0,5.0,0.0,3.0,381.0,9.0,0.9769230769230769,2015,IL
070161320022003,Calumet Public SD 132,Burr Oak Academy,386.0,10.0,4.0,0.0,0.9637305699481865,372.0,0.0,0.0,4.0,0.0,10.0,372.0,14.0,0.9637305699481865,2015,IL
070161330022001,Gen George Patton SD 133,Gen George Patton Elem School,312.0,4.0,2.0,2.0,0.9807692307692308,311.0,0.0,0.0,0.0,0.0,1.0,311.0,1.0,0.9967948717948718,2015,IL
070161350021004,Orland SD 135,Orland Jr High School,521.0,0.0,0.0,0.0,1.0,516.0,4.0,0.0,1.0,0.0,0.0,516.0,5.0,0.9904030710172744,2015,IL
070161350021005,Orland SD 135,Jerling Junior High School,569.0,4.0,0.0,4.0,0.9929701230228472,563.0,5.0,0.0,1.0,0.0,0.0,563.0,6.0,0.9894551845342706,2015,IL
070161350021006,Orland SD 135,Century Junior High School,719.0,8.0,1.0,9.0,0.9874826147426983,710.0,5.0,0.0,0.0,0.0,4.0,710.0,9.0,0.9874826147426982,2015,IL
070161350022001,Orland SD 135,High Point Elem School,423.0,0.0,0.0,0.0,1.0,417.0,5.0,1.0,0.0,0.0,0.0,417.0,6.0,0.9858156028368794,2015,IL
070161350022002,Orland SD 135,Orland Park Elem School,342.0,2.0,0.0,2.0,0.9941520467836257,336.0,3.0,1.0,0.0,0.0,2.0,336.0,6.0,0.9824561403508771,2015,IL
070161350022007,Orland SD 135,Prairie Elem School,464.0,3.0,0.0,3.0,0.9935344827586207,452.0,9.0,1.0,0.0,0.0,2.0,452.0,12.0,0.9741379310344828,2015,IL
070161350022008,Orland SD 135,Liberty Elem School,509.0,0.0,0.0,0.0,1.0,504.0,5.0,0.0,0.0,0.0,0.0,504.0,5.0,0.9901768172888016,2015,IL
070161350022010,Orland SD 135,Orland Center School,303.0,1.0,0.0,1.0,0.9966996699669968,289.0,12.0,1.0,0.0,0.0,1.0,289.0,14.0,0.9537953795379538,2015,IL
070161350022012,Orland SD 135,Centennial School,378.0,0.0,0.0,0.0,1.0,373.0,5.0,0.0,0.0,0.0,0.0,373.0,5.0,0.9867724867724867,2015,IL
070161350022013,Orland SD 135,Meadow Ridge School,593.0,0.0,0.0,0.0,1.0,585.0,8.0,0.0,0.0,0.0,0.0,585.0,8.0,0.9865092748735245,2015,IL
070161400021003,Kirby SD 140,Virgil I Grissom Middle School,609.0,2.0,0.0,2.0,0.9967159277504105,599.0,8.0,0.0,0.0,2.0,0.0,599.0,10.0,0.9835796387520526,2015,IL
070161400021004,Kirby SD 140,Prairie View Middle School,619.0,0.0,0.0,0.0,1.0,613.0,6.0,0.0,0.0,0.0,0.0,613.0,6.0,0.9903069466882067,2015,IL
070161400022001,Kirby SD 140,Fernway Park Elem School,438.0,1.0,0.0,0.0,0.997716894977169,429.0,5.0,0.0,3.0,0.0,1.0,429.0,9.0,0.9794520547945206,2015,IL
070161400022004,Kirby SD 140,Helen Keller Elem School,375.0,0.0,0.0,0.0,1.0,368.0,7.0,0.0,0.0,0.0,0.0,368.0,7.0,0.9813333333333333,2015,IL
070161400022005,Kirby SD 140,John A Bannes Elem School,412.0,0.0,0.0,0.0,1.0,406.0,6.0,0.0,0.0,0.0,0.0,406.0,6.0,0.9854368932038835,2015,IL
070161400022006,Kirby SD 140,Christa McAuliffe School,495.0,1.0,0.0,1.0,0.997979797979798,488.0,6.0,0.0,1.0,0.0,0.0,488.0,7.0,0.9858585858585859,2015,IL
070161400022007,Kirby SD 140,Millennium Elem School,578.0,0.0,0.0,0.0,1.0,563.0,9.0,2.0,4.0,0.0,0.0,563.0,15.0,0.9740484429065744,2015,IL
070161420021001,Forest Ridge SD 142,Jack Hille Middle School,516.0,1.0,0.0,0.0,0.998062015503876,513.0,3.0,0.0,0.0,0.0,0.0,513.0,3.0,0.9941860465116279,2015,IL
070161420022002,Forest Ridge SD 142,Ridge Early Childhood Center,245.0,0.0,0.0,0.0,1.0,244.0,1.0,0.0,0.0,0.0,0.0,244.0,1.0,0.9959183673469387,2015,IL
070161420022003,Forest Ridge SD 142,Lee R Foster Elem School,418.0,0.0,0.0,0.0,1.0,412.0,5.0,1.0,0.0,0.0,0.0,412.0,6.0,0.9856459330143541,2015,IL
070161420022004,Forest Ridge SD 142,Kerkstra Elem School,427.0,0.0,0.0,0.0,1.0,419.0,6.0,1.0,1.0,0.0,0.0,419.0,8.0,0.9812646370023419,2015,IL
070161430022001,Midlothian SD 143,Central Park Elem School,727.0,12.0,7.0,14.0,0.9738651994497937,722.0,3.0,0.0,0.0,0.0,2.0,722.0,5.0,0.9931224209078404,2015,IL
070161430022002,Midlothian SD 143,Kolmar Elem School,612.0,10.0,8.0,0.0,0.9705882352941178,600.0,8.0,0.0,0.0,0.0,4.0,600.0,12.0,0.9803921568627451,2015,IL
070161430022004,Midlothian SD 143,Springfield Elem School,359.0,5.0,5.0,0.0,0.9721448467966575,358.0,0.0,0.0,0.0,0.0,1.0,358.0,1.0,0.9972144846796658,2015,IL
070161430022005,Midlothian SD 143,Spaulding School,122.0,9.0,4.0,0.0,0.8934426229508197,114.0,3.0,0.0,0.0,0.0,5.0,114.0,8.0,0.9344262295081968,2015,IL
070161435021003,Posen-Robbins ESD 143-5,Kellar School,531.0,105.0,0.0,0.0,0.8022598870056497,531.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,1.0,2015,IL
070161435022001,Posen-Robbins ESD 143-5,Childs Elem School,193.0,13.0,0.0,0.0,0.9326424870466322,185.0,0.0,0.0,0.0,0.0,8.0,185.0,8.0,0.9585492227979274,2015,IL
070161435022006,Posen-Robbins ESD 143-5,Posen Elem School,378.0,7.0,0.0,0.0,0.9814814814814815,370.0,1.0,0.0,0.0,0.0,7.0,370.0,8.0,0.9788359788359788,2015,IL
070161435022007,Posen-Robbins ESD 143-5,Turner Elem School,213.0,18.0,0.0,0.0,0.9154929577464789,200.0,0.0,0.0,0.0,1.0,12.0,200.0,13.0,0.9389671361502347,2015,IL
070161435022010,Posen-Robbins ESD 143-5,Gordon School,418.0,24.0,0.0,0.0,0.9425837320574164,396.0,0.0,0.0,0.0,0.0,22.0,396.0,22.0,0.9473684210526315,2015,IL
070161440021002,Prairie-Hills ESD 144,Prairie-Hills Junior High School,848.0,9.0,6.0,8.0,0.9823113207547169,846.0,2.0,0.0,0.0,0.0,0.0,846.0,2.0,0.9976415094339622,2015,IL
070161440022003,Prairie-Hills ESD 144,Fieldcrest Elem School,261.0,0.0,0.0,0.0,1.0,261.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,1.0,2015,IL
070161440022004,Prairie-Hills ESD 144,Highlands Elem School,287.0,6.0,0.0,6.0,0.9790940766550523,282.0,0.0,0.0,0.0,0.0,5.0,282.0,5.0,0.9825783972125436,2015,IL
070161440022005,Prairie-Hills ESD 144,Markham Park Elem School,268.0,0.0,0.0,0.0,1.0,268.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,1.0,2015,IL
070161440022007,Prairie-Hills ESD 144,Nob Hill Elem School,155.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,1.0,2015,IL
070161440022009,Prairie-Hills ESD 144,Chateaux School,311.0,0.0,0.0,0.0,1.0,304.0,7.0,0.0,0.0,0.0,0.0,304.0,7.0,0.977491961414791,2015,IL
070161440022010,Prairie-Hills ESD 144,Mae Jemison School,428.0,0.0,0.0,0.0,1.0,428.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,1.0,2015,IL
070161450021001,Arbor Park SD 145,Arbor Park Middle School,609.0,15.0,2.0,0.0,0.9720853858784894,608.0,0.0,0.0,0.0,0.0,1.0,608.0,1.0,0.9983579638752053,2015,IL
070161450022002,Arbor Park SD 145,Kimberly Heights Elem School,196.0,0.0,0.0,0.0,1.0,193.0,1.0,0.0,2.0,0.0,0.0,193.0,3.0,0.9846938775510204,2015,IL
070161450022003,Arbor Park SD 145,Scarlet Oak Elem School,303.0,0.0,0.0,0.0,1.0,302.0,0.0,0.0,1.0,0.0,0.0,302.0,1.0,0.9966996699669967,2015,IL
070161450022004,Arbor Park SD 145,Morton Gingerwood Elem School,303.0,0.0,0.0,0.0,1.0,300.0,3.0,0.0,0.0,0.0,0.0,300.0,3.0,0.9900990099009901,2015,IL
070161460041001,CCSD 146,Central Middle School,769.0,0.0,2.0,2.0,0.9973992197659298,760.0,8.0,1.0,0.0,0.0,0.0,760.0,9.0,0.988296488946684,2015,IL
070161460042002,CCSD 146,Bert H Fulton School,648.0,1.0,0.0,1.0,0.9984567901234569,631.0,11.0,2.0,1.0,2.0,1.0,631.0,17.0,0.9737654320987654,2015,IL
070161460042003,CCSD 146,Memorial Elem School,353.0,9.0,4.0,5.0,0.9631728045325779,334.0,9.0,2.0,0.0,0.0,8.0,334.0,19.0,0.9461756373937678,2015,IL
070161460042005,CCSD 146,Walter F Fierke Ed Center,323.0,0.0,0.0,0.0,1.0,313.0,8.0,0.0,2.0,0.0,0.0,313.0,10.0,0.9690402476780186,2015,IL
070161460042006,CCSD 146,Arnold W Kruse Ed Center,340.0,0.0,0.0,0.0,1.0,335.0,3.0,2.0,0.0,0.0,0.0,335.0,5.0,0.9852941176470589,2015,IL
070161470021001,W Harvey-Dixmoor PSD 147,Rosa L Parks Middle School,359.0,8.0,7.0,15.0,0.9582172701949861,353.0,1.0,0.0,0.0,5.0,0.0,353.0,6.0,0.9832869080779945,2015,IL
070161470022004,W Harvey-Dixmoor PSD 147,Lincoln Elem School,332.0,13.0,3.0,0.0,0.9518072289156626,323.0,1.0,0.0,1.0,0.0,7.0,323.0,9.0,0.9728915662650602,2015,IL
070161470022006,W Harvey-Dixmoor PSD 147,Washington Elem School,255.0,15.0,5.0,0.0,0.9215686274509804,248.0,1.0,0.0,0.0,0.0,6.0,248.0,7.0,0.9725490196078431,2015,IL
070161470022007,W Harvey-Dixmoor PSD 147,Martin L King Elem School,260.0,1.0,7.0,8.0,0.9692307692307692,252.0,0.0,0.0,3.0,4.0,1.0,252.0,8.0,0.9692307692307692,2015,IL
070161480021002,Dolton SD 148,Roosevelt Junior High School,154.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,1.0,0.0,153.0,1.0,0.9935064935064936,2015,IL
070161480021003,Dolton SD 148,Lincoln Junior High School,167.0,0.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,1.0,2015,IL
070161480021004,Dolton SD 148,Washington Junior High,125.0,18.0,0.0,0.0,0.856,120.0,0.0,0.0,0.0,2.0,3.0,120.0,5.0,0.96,2015,IL
070161480022002,Dolton SD 148,Riverdale School,187.0,12.0,0.0,0.0,0.9358288770053476,182.0,0.0,0.0,1.0,2.0,2.0,182.0,5.0,0.9732620320855615,2015,IL
070161480022003,Dolton SD 148,Lincoln Elementary School,335.0,0.0,0.0,0.0,1.0,335.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,1.0,2015,IL
