,year,FIPS,office,state,dem_votes,rep_votes,county
0,2004,48489.0,PRESIDENT,TX,2734.0,2209.0,WILLACY
0,2004,48491.0,PRESIDENT,TX,43117.0,83284.0,WILLIAMSON
0,2004,48493.0,PRESIDENT,TX,4409.0,10400.0,WILSON
0,2004,48495.0,PRESIDENT,TX,391.0,1604.0,WINKLER
0,2004,48497.0,PRESIDENT,TX,4783.0,15177.0,WISE
0,2004,48499.0,PRESIDENT,TX,4034.0,12831.0,WOOD
0,2004,48501.0,PRESIDENT,TX,376.0,2228.0,YOAKUM
0,2004,48503.0,PRESIDENT,TX,1511.0,5874.0,YOUNG
0,2004,48505.0,PRESIDENT,TX,1662.0,1228.0,ZAPATA
0,2004,48507.0,PRESIDENT,TX,2332.0,777.0,ZAVALA
0,2008,6001.0,PRESIDENT,CA,489106.0,119555.0,ALAMEDA
0,2008,6003.0,PRESIDENT,CA,422.0,252.0,ALPINE
0,2008,6005.0,PRESIDENT,CA,7813.0,10561.0,AMADOR
0,2008,6007.0,PRESIDENT,CA,49013.0,46706.0,BUTTE
0,2008,6009.0,PRESIDENT,CA,9813.0,12835.0,CALAVERAS
0,2008,6011.0,PRESIDENT,CA,2569.0,3733.0,COLUSA
0,2008,6013.0,PRESIDENT,CA,306983.0,136436.0,CONTRA COSTA
0,2008,6015.0,PRESIDENT,CA,4323.0,4967.0,DEL NORTE
0,2008,6017.0,PRESIDENT,CA,40529.0,50314.0,EL DORADO
0,2008,6019.0,PRESIDENT,CA,136706.0,131015.0,FRESNO
0,2008,6021.0,PRESIDENT,CA,3734.0,5910.0,GLENN
0,2008,6023.0,PRESIDENT,CA,39692.0,21713.0,HUMBOLDT
0,2008,6025.0,PRESIDENT,CA,24162.0,14008.0,IMPERIAL
0,2008,6027.0,PRESIDENT,CA,3743.0,4523.0,INYO
0,2008,6029.0,PRESIDENT,CA,93457.0,134793.0,KERN
0,2008,6031.0,PRESIDENT,CA,14747.0,19710.0,KINGS
0,2008,6033.0,PRESIDENT,CA,14854.0,9935.0,LAKE
0,2008,6035.0,PRESIDENT,CA,3586.0,7483.0,LASSEN
0,2008,6037.0,PRESIDENT,CA,2295853.0,956425.0,LOS ANGELES
0,2008,6039.0,PRESIDENT,CA,17952.0,23583.0,MADERA
0,2008,6041.0,PRESIDENT,CA,109320.0,28384.0,MARIN
0,2008,6043.0,PRESIDENT,CA,4100.0,5298.0,MARIPOSA
0,2008,6045.0,PRESIDENT,CA,27843.0,10721.0,MENDOCINO
0,2008,6047.0,PRESIDENT,CA,34031.0,28704.0,MERCED
0,2008,6049.0,PRESIDENT,CA,1313.0,2981.0,MODOC
0,2008,6051.0,PRESIDENT,CA,3093.0,2354.0,MONO
0,2008,6053.0,PRESIDENT,CA,88453.0,38797.0,MONTEREY
0,2008,6055.0,PRESIDENT,CA,38849.0,19484.0,NAPA
0,2008,6057.0,PRESIDENT,CA,28617.0,25663.0,NEVADA
0,2008,6059.0,PRESIDENT,CA,549558.0,579064.0,ORANGE
0,2008,6061.0,PRESIDENT,CA,75112.0,94647.0,PLACER
0,2008,6063.0,PRESIDENT,CA,4715.0,6035.0,PLUMAS
0,2008,6065.0,PRESIDENT,CA,325017.0,310041.0,RIVERSIDE
0,2008,6067.0,PRESIDENT,CA,316506.0,213583.0,SACRAMENTO
0,2008,6069.0,PRESIDENT,CA,11917.0,7425.0,SAN BENITO
0,2008,6071.0,PRESIDENT,CA,315720.0,277408.0,SAN BERNARDINO
0,2008,6073.0,PRESIDENT,CA,666581.0,541032.0,SAN DIEGO
0,2008,6075.0,PRESIDENT,CA,322220.0,52292.0,SAN FRANCISCO
0,2008,6077.0,PRESIDENT,CA,113974.0,91607.0,SAN JOAQUIN
0,2008,6079.0,PRESIDENT,CA,68176.0,61055.0,SAN LUIS OBISPO
0,2008,6081.0,PRESIDENT,CA,222826.0,75057.0,SAN MATEO
0,2008,6083.0,PRESIDENT,CA,105614.0,65585.0,SANTA BARBARA
0,2008,6085.0,PRESIDENT,CA,462241.0,190039.0,SANTA CLARA
0,2008,6087.0,PRESIDENT,CA,98745.0,25244.0,SANTA CRUZ
0,2008,6089.0,PRESIDENT,CA,28867.0,49588.0,SHASTA
0,2008,6091.0,PRESIDENT,CA,743.0,1158.0,SIERRA
0,2008,6093.0,PRESIDENT,CA,9292.0,11520.0,SISKIYOU
0,2008,6095.0,PRESIDENT,CA,102095.0,56035.0,SOLANO
0,2008,6097.0,PRESIDENT,CA,168888.0,55127.0,SONOMA
0,2008,6099.0,PRESIDENT,CA,80279.0,77497.0,STANISLAUS
0,2008,6101.0,PRESIDENT,CA,13412.0,18911.0,SUTTER
0,2008,6103.0,PRESIDENT,CA,8945.0,14843.0,TEHAMA
0,2008,6105.0,PRESIDENT,CA,3233.0,2940.0,TRINITY
0,2008,6107.0,PRESIDENT,CA,43634.0,59765.0,TULARE
0,2008,6109.0,PRESIDENT,CA,11532.0,14988.0,TUOLUMNE
0,2008,6111.0,PRESIDENT,CA,187601.0,145853.0,VENTURA
0,2008,6113.0,PRESIDENT,CA,53488.0,24592.0,YOLO
0,2008,6115.0,PRESIDENT,CA,8866.0,12007.0,YUBA
0,2008,12001.0,PRESIDENT,FL,75565.0,48513.0,ALACHUA
0,2008,12003.0,PRESIDENT,FL,2327.0,8672.0,BAKER
0,2008,12005.0,PRESIDENT,FL,23653.0,56683.0,BAY
0,2008,12007.0,PRESIDENT,FL,3430.0,8136.0,BRADFORD
0,2008,12009.0,PRESIDENT,FL,127620.0,157589.0,BREVARD
0,2008,12011.0,PRESIDENT,FL,492640.0,237729.0,BROWARD
0,2008,12013.0,PRESIDENT,FL,1821.0,4345.0,CALHOUN
0,2008,12015.0,PRESIDENT,FL,39031.0,45205.0,CHARLOTTE
0,2008,12017.0,PRESIDENT,FL,31460.0,43706.0,CITRUS
0,2008,12019.0,PRESIDENT,FL,26697.0,67203.0,CLAY
0,2008,12021.0,PRESIDENT,FL,54450.0,86379.0,COLLIER
0,2008,12023.0,PRESIDENT,FL,9171.0,18670.0,COLUMBIA
0,2008,12027.0,PRESIDENT,FL,4383.0,5632.0,DESOTO
0,2008,12029.0,PRESIDENT,FL,1925.0,5194.0,DIXIE
0,2008,12031.0,PRESIDENT,FL,202618.0,210537.0,DUVAL
0,2008,12033.0,PRESIDENT,FL,61572.0,91411.0,ESCAMBIA
0,2008,12035.0,PRESIDENT,FL,24726.0,23951.0,FLAGLER
0,2008,12037.0,PRESIDENT,FL,2134.0,3818.0,FRANKLIN
0,2008,12039.0,PRESIDENT,FL,15582.0,6811.0,GADSDEN
0,2008,12041.0,PRESIDENT,FL,1996.0,5656.0,GILCHRIST
0,2008,12043.0,PRESIDENT,FL,1674.0,2533.0,GLADES
0,2008,12045.0,PRESIDENT,FL,2149.0,4980.0,GULF
0,2008,12047.0,PRESIDENT,FL,2364.0,3179.0,HAMILTON
0,2008,12049.0,PRESIDENT,FL,2568.0,4763.0,HARDEE
0,2008,12051.0,PRESIDENT,FL,4998.0,5780.0,HENDRY
0,2008,12053.0,PRESIDENT,FL,41886.0,45021.0,HERNANDO
0,2008,12055.0,PRESIDENT,FL,18135.0,26221.0,HIGHLANDS
0,2008,12057.0,PRESIDENT,FL,272963.0,236355.0,HILLSBOROUGH
0,2008,12059.0,PRESIDENT,FL,1446.0,7033.0,HOLMES
0,2008,12061.0,PRESIDENT,FL,29710.0,40176.0,INDIAN RIVER
0,2008,12063.0,PRESIDENT,FL,7671.0,13717.0,JACKSON
0,2008,12065.0,PRESIDENT,FL,4088.0,3797.0,JEFFERSON
0,2008,12067.0,PRESIDENT,FL,642.0,2679.0,LAFAYETTE
0,2008,12069.0,PRESIDENT,FL,62948.0,82802.0,LAKE
0,2008,12071.0,PRESIDENT,FL,119701.0,147608.0,LEE
0,2008,12073.0,PRESIDENT,FL,91747.0,55705.0,LEON
0,2008,12075.0,PRESIDENT,FL,6711.0,11754.0,LEVY
0,2008,12077.0,PRESIDENT,FL,895.0,2339.0,LIBERTY
0,2008,12079.0,PRESIDENT,FL,4270.0,4544.0,MADISON
0,2008,12081.0,PRESIDENT,FL,70034.0,80721.0,MANATEE
0,2008,12083.0,PRESIDENT,FL,70839.0,89628.0,MARION
0,2008,12085.0,PRESIDENT,FL,33508.0,44143.0,MARTIN
0,2008,12086.0,PRESIDENT,FL,499831.0,360551.0,MIAMI-DADE
0,2008,12087.0,PRESIDENT,FL,20907.0,18933.0,MONROE
0,2008,12089.0,PRESIDENT,FL,10618.0,27403.0,NASSAU
0,2008,12091.0,PRESIDENT,FL,25872.0,68789.0,OKALOOSA
0,2008,12093.0,PRESIDENT,FL,5108.0,7561.0,OKEECHOBEE
0,2008,12095.0,PRESIDENT,FL,273009.0,186832.0,ORANGE
0,2008,12097.0,PRESIDENT,FL,59962.0,40086.0,OSCEOLA
0,2008,12099.0,PRESIDENT,FL,361271.0,226037.0,PALM BEACH
0,2008,12101.0,PRESIDENT,FL,102417.0,110104.0,PASCO
0,2008,12103.0,PRESIDENT,FL,248299.0,210066.0,PINELLAS
0,2008,12105.0,PRESIDENT,FL,113865.0,128878.0,POLK
0,2008,12107.0,PRESIDENT,FL,13236.0,19637.0,PUTNAM
0,2008,12109.0,PRESIDENT,FL,35791.0,69222.0,ST. JOHNS
0,2008,12111.0,PRESIDENT,FL,67125.0,52512.0,ST. LUCIE
0,2008,12113.0,PRESIDENT,FL,19470.0,55972.0,SANTA ROSA
0,2008,12115.0,PRESIDENT,FL,102686.0,102897.0,SARASOTA
0,2008,12117.0,PRESIDENT,FL,99335.0,105070.0,SEMINOLE
0,2008,12119.0,PRESIDENT,FL,17655.0,30866.0,SUMTER
0,2008,12121.0,PRESIDENT,FL,4916.0,12534.0,SUWANNEE
0,2008,12123.0,PRESIDENT,FL,2803.0,6457.0,TAYLOR
0,2008,12125.0,PRESIDENT,FL,1299.0,3933.0,UNION
0,2008,12127.0,PRESIDENT,FL,127795.0,113938.0,VOLUSIA
0,2008,12129.0,PRESIDENT,FL,5311.0,8877.0,WAKULLA
0,2008,12131.0,PRESIDENT,FL,7174.0,19561.0,WALTON
0,2008,12133.0,PRESIDENT,FL,2863.0,8178.0,WASHINGTON
0,2008,17001.0,PRESIDENT,IL,11794.0,18711.0,ADAMS
0,2008,17003.0,PRESIDENT,IL,2189.0,1692.0,ALEXANDER
0,2008,17005.0,PRESIDENT,IL,3843.0,3947.0,BOND
0,2008,17007.0,PRESIDENT,IL,11333.0,10403.0,BOONE
0,2008,17009.0,PRESIDENT,IL,986.0,1544.0,BROWN
0,2008,17011.0,PRESIDENT,IL,8889.0,7911.0,BUREAU
0,2008,17013.0,PRESIDENT,IL,1423.0,1221.0,CALHOUN
0,2008,17015.0,PRESIDENT,IL,3965.0,3596.0,CARROLL
0,2008,17017.0,PRESIDENT,IL,2690.0,2617.0,CASS
0,2008,17019.0,PRESIDENT,IL,48597.0,33871.0,CHAMPAIGN
0,2008,17021.0,PRESIDENT,IL,6918.0,7872.0,CHRISTIAN
0,2008,17023.0,PRESIDENT,IL,3742.0,4409.0,CLARK
0,2008,17025.0,PRESIDENT,IL,2425.0,3926.0,CLAY
0,2008,17027.0,PRESIDENT,IL,7657.0,9357.0,CLINTON
0,2008,17029.0,PRESIDENT,IL,11716.0,10978.0,COLES
0,2008,17031.0,PRESIDENT,IL,1629024.0,487736.0,COOK
0,2008,17033.0,PRESIDENT,IL,3883.0,5070.0,CRAWFORD
0,2008,17035.0,PRESIDENT,IL,2055.0,3156.0,CUMBERLAND
0,2008,17037.0,PRESIDENT,IL,25784.0,18266.0,DEKALB
0,2008,17039.0,PRESIDENT,IL,3308.0,4348.0,DE WITT
0,2008,17041.0,PRESIDENT,IL,3228.0,5005.0,DOUGLAS
0,2008,17043.0,PRESIDENT,IL,228698.0,183626.0,DUPAGE
0,2008,17045.0,PRESIDENT,IL,3743.0,4398.0,EDGAR
0,2008,17047.0,PRESIDENT,IL,1140.0,2137.0,EDWARDS
0,2008,17049.0,PRESIDENT,IL,5262.0,11323.0,EFFINGHAM
0,2008,17051.0,PRESIDENT,IL,3967.0,5499.0,FAYETTE
0,2008,17053.0,PRESIDENT,IL,2227.0,4079.0,FORD
0,2008,17055.0,PRESIDENT,IL,8880.0,9404.0,FRANKLIN
0,2008,17057.0,PRESIDENT,IL,9732.0,6251.0,FULTON
0,2008,17059.0,PRESIDENT,IL,1587.0,1212.0,GALLATIN
0,2008,17061.0,PRESIDENT,IL,2619.0,3053.0,GREENE
0,2008,17063.0,PRESIDENT,IL,11063.0,10687.0,GRUNDY
0,2008,17065.0,PRESIDENT,IL,1796.0,2353.0,HAMILTON
0,2008,17067.0,PRESIDENT,IL,4141.0,5161.0,HANCOCK
0,2008,17069.0,PRESIDENT,IL,892.0,1330.0,HARDIN
0,2008,17071.0,PRESIDENT,IL,2215.0,1541.0,HENDERSON
0,2008,17073.0,PRESIDENT,IL,13181.0,11263.0,HENRY
0,2008,17075.0,PRESIDENT,IL,4643.0,8695.0,IROQUOIS
0,2008,17077.0,PRESIDENT,IL,15248.0,9687.0,JACKSON
0,2008,17079.0,PRESIDENT,IL,2063.0,2964.0,JASPER
0,2008,17081.0,PRESIDENT,IL,7462.0,9302.0,JEFFERSON
0,2008,17083.0,PRESIDENT,IL,5042.0,5329.0,JERSEY
0,2008,17085.0,PRESIDENT,IL,6403.0,5170.0,JO DAVIESS
0,2008,17087.0,PRESIDENT,IL,1871.0,3912.0,JOHNSON
0,2008,17089.0,PRESIDENT,IL,106756.0,83963.0,KANE
0,2008,17091.0,PRESIDENT,IL,24750.0,22527.0,KANKAKEE
0,2008,17093.0,PRESIDENT,IL,24742.0,21380.0,KENDALL
0,2008,17095.0,PRESIDENT,IL,14191.0,9419.0,KNOX
0,2008,17097.0,PRESIDENT,IL,177242.0,118545.0,LAKE
0,2008,17099.0,PRESIDENT,IL,27443.0,21872.0,LASALLE
0,2008,17101.0,PRESIDENT,IL,3016.0,3403.0,LAWRENCE
0,2008,17103.0,PRESIDENT,IL,7765.0,8258.0,LEE
0,2008,17105.0,PRESIDENT,IL,6189.0,9191.0,LIVINGSTON
0,2008,17107.0,PRESIDENT,IL,5250.0,7429.0,LOGAN
0,2008,17109.0,PRESIDENT,IL,6783.0,6055.0,MCDONOUGH
0,2008,17111.0,PRESIDENT,IL,72288.0,64845.0,MCHENRY
0,2008,17113.0,PRESIDENT,IL,37689.0,36767.0,MCLEAN
0,2008,17115.0,PRESIDENT,IL,25487.0,24948.0,MACON
0,2008,17117.0,PRESIDENT,IL,12090.0,9891.0,MACOUPIN
0,2008,17119.0,PRESIDENT,IL,68979.0,57177.0,MADISON
0,2008,17121.0,PRESIDENT,IL,8345.0,8691.0,MARION
0,2008,17123.0,PRESIDENT,IL,3081.0,3145.0,MARSHALL
0,2008,17125.0,PRESIDENT,IL,3542.0,3141.0,MASON
0,2008,17127.0,PRESIDENT,IL,2693.0,4371.0,MASSAC
0,2008,17129.0,PRESIDENT,IL,2706.0,3672.0,MENARD
0,2008,17131.0,PRESIDENT,IL,4887.0,3833.0,MERCER
0,2008,17133.0,PRESIDENT,IL,7953.0,9881.0,MONROE
0,2008,17135.0,PRESIDENT,IL,6491.0,6150.0,MONTGOMERY
0,2008,17137.0,PRESIDENT,IL,7467.0,7591.0,MORGAN
0,2008,17139.0,PRESIDENT,IL,2668.0,3471.0,MOULTRIE
0,2008,17141.0,PRESIDENT,IL,11253.0,13144.0,OGLE
0,2008,17143.0,PRESIDENT,IL,45906.0,34579.0,PEORIA
0,2008,17145.0,PRESIDENT,IL,4701.0,5086.0,PERRY
0,2008,17147.0,PRESIDENT,IL,3859.0,4991.0,PIATT
0,2008,17149.0,PRESIDENT,IL,3024.0,4457.0,PIKE
0,2008,17151.0,PRESIDENT,IL,845.0,1343.0,POPE
0,2008,17153.0,PRESIDENT,IL,1638.0,1593.0,PULASKI
0,2008,17155.0,PRESIDENT,IL,1900.0,1378.0,PUTNAM
0,2008,17157.0,PRESIDENT,IL,7395.0,7538.0,RANDOLPH
0,2008,17159.0,PRESIDENT,IL,3181.0,4329.0,RICHLAND
0,2008,17161.0,PRESIDENT,IL,42210.0,25364.0,ROCK ISLAND
0,2008,17163.0,PRESIDENT,IL,76160.0,47958.0,ST. CLAIR
0,2008,17165.0,PRESIDENT,IL,5083.0,6099.0,SALINE
0,2008,17167.0,PRESIDENT,IL,51300.0,46945.0,SANGAMON
0,2008,17169.0,PRESIDENT,IL,1900.0,1833.0,SCHUYLER
0,2008,17171.0,PRESIDENT,IL,1090.0,1455.0,SCOTT
0,2008,17173.0,PRESIDENT,IL,4245.0,6396.0,SHELBY
0,2008,17175.0,PRESIDENT,IL,1357.0,1513.0,STARK
0,2008,17177.0,PRESIDENT,IL,11349.0,9909.0,STEPHENSON
0,2008,17179.0,PRESIDENT,IL,29384.0,33247.0,TAZEWELL
0,2008,17181.0,PRESIDENT,IL,3918.0,5003.0,UNION
0,2008,17183.0,PRESIDENT,IL,16246.0,16054.0,VERMILION
0,2008,17185.0,PRESIDENT,IL,2462.0,3254.0,WABASH
0,2008,17187.0,PRESIDENT,IL,4286.0,3637.0,WARREN
0,2008,17189.0,PRESIDENT,IL,3342.0,4473.0,WASHINGTON
0,2008,17191.0,PRESIDENT,IL,2547.0,5390.0,WAYNE
0,2008,17193.0,PRESIDENT,IL,3315.0,3987.0,WHITE
0,2008,17195.0,PRESIDENT,IL,15607.0,10883.0,WHITESIDE
0,2008,17197.0,PRESIDENT,IL,160406.0,122597.0,WILL
0,2008,17199.0,PRESIDENT,IL,12914.0,17387.0,WILLIAMSON
0,2008,17201.0,PRESIDENT,IL,70034.0,53886.0,WINNEBAGO
0,2008,17203.0,PRESIDENT,IL,6999.0,12191.0,WOODFORD
0,2008,26001.0,PRESIDENT,MI,2896.0,3404.0,ALCONA
0,2008,26003.0,PRESIDENT,MI,2472.0,2188.0,ALGER
0,2008,26005.0,PRESIDENT,MI,24165.0,30061.0,ALLEGAN
0,2008,26007.0,PRESIDENT,MI,7705.0,7125.0,ALPENA
0,2008,26009.0,PRESIDENT,MI,6079.0,7506.0,ANTRIM
0,2008,26011.0,PRESIDENT,MI,4155.0,3807.0,ARENAC
0,2008,26013.0,PRESIDENT,MI,1725.0,1846.0,BARAGA
0,2008,26015.0,PRESIDENT,MI,13449.0,16431.0,BARRY
0,2008,26017.0,PRESIDENT,MI,32589.0,23795.0,BAY
0,2008,26019.0,PRESIDENT,MI,5451.0,4687.0,BENZIE
0,2008,26021.0,PRESIDENT,MI,40381.0,36130.0,BERRIEN
0,2008,26023.0,PRESIDENT,MI,8413.0,9534.0,BRANCH
0,2008,26025.0,PRESIDENT,MI,34561.0,28553.0,CALHOUN
0,2008,26027.0,PRESIDENT,MI,12083.0,11114.0,CASS
0,2008,26029.0,PRESIDENT,MI,6817.0,7306.0,CHARLEVOIX
0,2008,26031.0,PRESIDENT,MI,6720.0,6920.0,CHEBOYGAN
0,2008,26033.0,PRESIDENT,MI,8184.0,8267.0,CHIPPEWA
0,2008,26035.0,PRESIDENT,MI,7496.0,6793.0,CLARE
0,2008,26037.0,PRESIDENT,MI,20005.0,19726.0,CLINTON
0,2008,26039.0,PRESIDENT,MI,3441.0,3561.0,CRAWFORD
0,2008,26041.0,PRESIDENT,MI,9974.0,8763.0,DELTA
0,2008,26043.0,PRESIDENT,MI,5995.0,7049.0,DICKINSON
0,2008,26045.0,PRESIDENT,MI,30742.0,25900.0,EATON
0,2008,26047.0,PRESIDENT,MI,8515.0,9314.0,EMMET
0,2008,26049.0,PRESIDENT,MI,143927.0,72451.0,GENESEE
0,2008,26051.0,PRESIDENT,MI,6590.0,6391.0,GLADWIN
0,2008,26053.0,PRESIDENT,MI,4757.0,3330.0,GOGEBIC
0,2008,26055.0,PRESIDENT,MI,23258.0,24716.0,GRAND TRAVERSE
0,2008,26057.0,PRESIDENT,MI,9105.0,8322.0,GRATIOT
0,2008,26059.0,PRESIDENT,MI,8765.0,11221.0,HILLSDALE
0,2008,26061.0,PRESIDENT,MI,7476.0,8101.0,HOUGHTON
0,2008,26063.0,PRESIDENT,MI,8367.0,8434.0,HURON
0,2008,26065.0,PRESIDENT,MI,93994.0,46483.0,INGHAM
0,2008,26067.0,PRESIDENT,MI,12565.0,14156.0,IONIA
0,2008,26069.0,PRESIDENT,MI,7309.0,6583.0,IOSCO
0,2008,26071.0,PRESIDENT,MI,3080.0,2947.0,IRON
0,2008,26073.0,PRESIDENT,MI,16679.0,11220.0,ISABELLA
0,2008,26075.0,PRESIDENT,MI,37480.0,35692.0,JACKSON
0,2008,26077.0,PRESIDENT,MI,77051.0,51554.0,KALAMAZOO
0,2008,26079.0,PRESIDENT,MI,3780.0,4527.0,KALKASKA
0,2008,26081.0,PRESIDENT,MI,149909.0,148336.0,KENT
0,2008,26083.0,PRESIDENT,MI,610.0,756.0,KEWEENAW
0,2008,26085.0,PRESIDENT,MI,2919.0,2269.0,LAKE
0,2008,26087.0,PRESIDENT,MI,21457.0,22831.0,LAPEER
0,2008,26089.0,PRESIDENT,MI,7355.0,6938.0,LEELANAU
0,2008,26091.0,PRESIDENT,MI,24640.0,22225.0,LENAWEE
0,2008,26093.0,PRESIDENT,MI,42349.0,55592.0,LIVINGSTON
0,2008,26095.0,PRESIDENT,MI,1191.0,1490.0,LUCE
0,2008,26097.0,PRESIDENT,MI,3027.0,3268.0,MACKINAC
0,2008,26099.0,PRESIDENT,MI,223784.0,187663.0,MACOMB
0,2008,26101.0,PRESIDENT,MI,7235.0,5510.0,MANISTEE
0,2008,26103.0,PRESIDENT,MI,19635.0,12906.0,MARQUETTE
0,2008,26105.0,PRESIDENT,MI,7817.0,7147.0,MASON
0,2008,26107.0,PRESIDENT,MI,9101.0,9238.0,MECOSTA
0,2008,26109.0,PRESIDENT,MI,5981.0,4855.0,MENOMINEE
0,2008,26111.0,PRESIDENT,MI,20701.0,22263.0,MIDLAND
0,2008,26113.0,PRESIDENT,MI,2898.0,4469.0,MISSAUKEE
0,2008,26115.0,PRESIDENT,MI,39180.0,35858.0,MONROE
0,2008,26117.0,PRESIDENT,MI,13208.0,13291.0,MONTCALM
0,2008,26119.0,PRESIDENT,MI,2403.0,2841.0,MONTMORENCY
0,2008,26121.0,PRESIDENT,MI,53821.0,29145.0,MUSKEGON
0,2008,26123.0,PRESIDENT,MI,10790.0,11862.0,NEWAYGO
0,2008,26125.0,PRESIDENT,MI,372566.0,276956.0,OAKLAND
0,2008,26127.0,PRESIDENT,MI,6405.0,5860.0,OCEANA
0,2008,26129.0,PRESIDENT,MI,5391.0,5133.0,OGEMAW
0,2008,26131.0,PRESIDENT,MI,1966.0,1823.0,ONTONAGON
0,2008,26133.0,PRESIDENT,MI,4855.0,5973.0,OSCEOLA
0,2008,26135.0,PRESIDENT,MI,1887.0,2320.0,OSCODA
0,2008,26137.0,PRESIDENT,MI,5634.0,6752.0,OTSEGO
0,2008,26139.0,PRESIDENT,MI,50828.0,83330.0,OTTAWA
0,2008,26141.0,PRESIDENT,MI,3722.0,3606.0,PRESQUE ISLE
0,2008,26143.0,PRESIDENT,MI,7082.0,6727.0,ROSCOMMON
0,2008,26145.0,PRESIDENT,MI,60276.0,42225.0,SAGINAW
0,2008,26147.0,PRESIDENT,MI,40677.0,38536.0,ST. CLAIR
0,2008,26149.0,PRESIDENT,MI,12322.0,12886.0,ST. JOSEPH
0,2008,26151.0,PRESIDENT,MI,9047.0,10679.0,SANILAC
0,2008,26153.0,PRESIDENT,MI,2184.0,2058.0,SCHOOLCRAFT
0,2008,26155.0,PRESIDENT,MI,19397.0,16268.0,SHIAWASSEE
0,2008,26157.0,PRESIDENT,MI,13503.0,13740.0,TUSCOLA
0,2008,26159.0,PRESIDENT,MI,18588.0,15534.0,VAN BUREN
0,2008,26161.0,PRESIDENT,MI,130578.0,53946.0,WASHTENAW
0,2008,26163.0,PRESIDENT,MI,660085.0,219582.0,WAYNE
0,2008,26165.0,PRESIDENT,MI,7379.0,8044.0,WEXFORD
0,2008,48001.0,PRESIDENT,TX,4630.0,11884.0,ANDERSON
0,2008,48003.0,PRESIDENT,TX,790.0,3816.0,ANDREWS
0,2008,48005.0,PRESIDENT,TX,9379.0,19569.0,ANGELINA
0,2008,48007.0,PRESIDENT,TX,3006.0,6693.0,ARANSAS
0,2008,48009.0,PRESIDENT,TX,740.0,3595.0,ARCHER
0,2008,48011.0,PRESIDENT,TX,128.0,856.0,ARMSTRONG
0,2008,48013.0,PRESIDENT,TX,4415.0,5462.0,ATASCOSA
0,2008,48015.0,PRESIDENT,TX,2821.0,8786.0,AUSTIN
0,2008,48017.0,PRESIDENT,TX,682.0,1618.0,BAILEY
0,2008,48019.0,PRESIDENT,TX,2250.0,6935.0,BANDERA
0,2008,48021.0,PRESIDENT,TX,11687.0,13817.0,BASTROP
0,2008,48023.0,PRESIDENT,TX,366.0,1262.0,BAYLOR
0,2008,48025.0,PRESIDENT,TX,3645.0,4471.0,BEE
0,2008,48027.0,PRESIDENT,TX,40413.0,49242.0,BELL
0,2008,48029.0,PRESIDENT,TX,275527.0,246275.0,BEXAR
0,2008,48031.0,PRESIDENT,TX,1467.0,3418.0,BLANCO
0,2008,48033.0,PRESIDENT,TX,40.0,316.0,BORDEN
0,2008,48035.0,PRESIDENT,TX,1797.0,5762.0,BOSQUE
0,2008,48037.0,PRESIDENT,TX,10815.0,24162.0,BOWIE
0,2008,48039.0,PRESIDENT,TX,36480.0,67515.0,BRAZORIA
0,2008,48041.0,PRESIDENT,TX,20502.0,37465.0,BRAZOS
0,2008,48043.0,PRESIDENT,TX,1970.0,1855.0,BREWSTER
0,2008,48045.0,PRESIDENT,TX,205.0,617.0,BRISCOE
0,2008,48047.0,PRESIDENT,TX,1747.0,556.0,BROOKS
0,2008,48049.0,PRESIDENT,TX,2822.0,12052.0,BROWN
0,2008,48051.0,PRESIDENT,TX,2053.0,4547.0,BURLESON
0,2008,48053.0,PRESIDENT,TX,4608.0,12059.0,BURNET
0,2008,48055.0,PRESIDENT,TX,5403.0,6107.0,CALDWELL
0,2008,48057.0,PRESIDENT,TX,2729.0,4106.0,CALHOUN
0,2008,48059.0,PRESIDENT,TX,1063.0,4589.0,CALLAHAN
0,2008,48061.0,PRESIDENT,TX,48480.0,26671.0,CAMERON
0,2008,48063.0,PRESIDENT,TX,1734.0,2798.0,CAMP
0,2008,48065.0,PRESIDENT,TX,406.0,2548.0,CARSON
0,2008,48067.0,PRESIDENT,TX,3490.0,8279.0,CASS
0,2008,48069.0,PRESIDENT,TX,719.0,1562.0,CASTRO
0,2008,48071.0,PRESIDENT,TX,3188.0,9988.0,CHAMBERS
0,2008,48073.0,PRESIDENT,TX,4610.0,11695.0,CHEROKEE
0,2008,48075.0,PRESIDENT,TX,497.0,1782.0,CHILDRESS
0,2008,48077.0,PRESIDENT,TX,1085.0,4213.0,CLAY
0,2008,48079.0,PRESIDENT,TX,284.0,758.0,COCHRAN
0,2008,48081.0,PRESIDENT,TX,299.0,1252.0,COKE
0,2008,48083.0,PRESIDENT,TX,643.0,3011.0,COLEMAN
0,2008,48085.0,PRESIDENT,TX,109047.0,184897.0,COLLIN
0,2008,48087.0,PRESIDENT,TX,234.0,943.0,COLLINGSWORTH
0,2008,48089.0,PRESIDENT,TX,2508.0,5795.0,COLORADO
0,2008,48091.0,PRESIDENT,TX,12384.0,35233.0,COMAL
0,2008,48093.0,PRESIDENT,TX,1334.0,3813.0,COMANCHE
0,2008,48095.0,PRESIDENT,TX,257.0,807.0,CONCHO
0,2008,48097.0,PRESIDENT,TX,3051.0,11871.0,COOKE
0,2008,48099.0,PRESIDENT,TX,6619.0,11550.0,CORYELL
0,2008,48101.0,PRESIDENT,TX,187.0,509.0,COTTLE
