,year,FIPS,office,state,dem_votes,rep_votes,total_votes,target,win_margin,win_percentage,State,County [2],Population(2010),Land Areami²,Water Areami²,Total Areami²,Latitude,Longitude
166,2016,6055,PRESIDENT,CA,39199.0,17411.0,56610.0,0,19.239999999999995,69.24,CA,Napa,136484,748.362,40.220,788.582,38.50735,-122.32599
167,2020,6055,PRESIDENT,CA,49817.0,20676.0,70493.0,0,20.67,70.67,CA,Napa,136484,748.362,40.220,788.582,38.50735,-122.32599
168,2000,6057,PRESIDENT,CA,17670.0,25998.0,43668.0,1,9.54,59.54,CA,Nevada,98764,957.772,16.029,973.801,39.29519,-120.77344
169,2004,6057,PRESIDENT,CA,24220.0,28790.0,53010.0,1,4.310000000000002,54.31,CA,Nevada,98764,957.772,16.029,973.801,39.29519,-120.77344
170,2008,6057,PRESIDENT,CA,28617.0,25663.0,54280.0,0,2.719999999999999,52.72,CA,Nevada,98764,957.772,16.029,973.801,39.29519,-120.77344
171,2012,6057,PRESIDENT,CA,24663.0,24986.0,49649.0,1,0.3299999999999983,50.33,CA,Nevada,98764,957.772,16.029,973.801,39.29519,-120.77344
172,2016,6057,PRESIDENT,CA,26053.0,23365.0,49418.0,0,2.719999999999999,52.72,CA,Nevada,98764,957.772,16.029,973.801,39.29519,-120.77344
173,2020,6057,PRESIDENT,CA,36359.0,26779.0,63138.0,0,7.590000000000003,57.59,CA,Nevada,98764,957.772,16.029,973.801,39.29519,-120.77344
174,2000,6059,PRESIDENT,CA,391819.0,541299.0,933118.0,1,8.009999999999998,58.01,CA,Orange,3010232,790.568,157.498,948.066,33.67568,-117.7772
175,2004,6059,PRESIDENT,CA,419239.0,641832.0,1061071.0,1,10.490000000000002,60.49,CA,Orange,3010232,790.568,157.498,948.066,33.67568,-117.7772
176,2008,6059,PRESIDENT,CA,549558.0,579064.0,1128622.0,1,1.3100000000000023,51.31,CA,Orange,3010232,790.568,157.498,948.066,33.67568,-117.7772
177,2012,6059,PRESIDENT,CA,512440.0,582332.0,1094772.0,1,3.1899999999999977,53.19,CA,Orange,3010232,790.568,157.498,948.066,33.67568,-117.7772
178,2016,6059,PRESIDENT,CA,609961.0,507148.0,1117109.0,0,4.600000000000001,54.6,CA,Orange,3010232,790.568,157.498,948.066,33.67568,-117.7772
179,2020,6059,PRESIDENT,CA,814009.0,676498.0,1490507.0,0,4.609999999999999,54.61,CA,Orange,3010232,790.568,157.498,948.066,33.67568,-117.7772
180,2000,6061,PRESIDENT,CA,42449.0,69835.0,112284.0,1,12.189999999999998,62.19,CA,Placer,348432,1407.009,95.447,1502.456,39.06203,-120.72271
181,2004,6061,PRESIDENT,CA,55573.0,95969.0,151542.0,1,13.329999999999998,63.33,CA,Placer,348432,1407.009,95.447,1502.456,39.06203,-120.72271
182,2008,6061,PRESIDENT,CA,75112.0,94647.0,169759.0,1,5.75,55.75,CA,Placer,348432,1407.009,95.447,1502.456,39.06203,-120.72271
183,2012,6061,PRESIDENT,CA,66818.0,99921.0,166739.0,1,9.93,59.93,CA,Placer,348432,1407.009,95.447,1502.456,39.06203,-120.72271
184,2016,6061,PRESIDENT,CA,73509.0,95138.0,168647.0,1,6.409999999999997,56.41,CA,Placer,348432,1407.009,95.447,1502.456,39.06203,-120.72271
185,2020,6061,PRESIDENT,CA,106869.0,122488.0,229357.0,1,3.3999999999999986,53.4,CA,Placer,348432,1407.009,95.447,1502.456,39.06203,-120.72271
186,2000,6063,PRESIDENT,CA,3458.0,6343.0,9801.0,1,14.719999999999999,64.72,CA,Plumas,20007,2553.043,60.385,2613.428,39.99517,-120.82951
187,2004,6063,PRESIDENT,CA,4129.0,6905.0,11034.0,1,12.579999999999998,62.58,CA,Plumas,20007,2553.043,60.385,2613.428,39.99517,-120.82951
188,2008,6063,PRESIDENT,CA,4715.0,6035.0,10750.0,1,6.140000000000001,56.14,CA,Plumas,20007,2553.043,60.385,2613.428,39.99517,-120.82951
189,2012,6063,PRESIDENT,CA,4026.0,5721.0,9747.0,1,8.689999999999998,58.69,CA,Plumas,20007,2553.043,60.385,2613.428,39.99517,-120.82951
190,2016,6063,PRESIDENT,CA,3459.0,5420.0,8879.0,1,11.04,61.04,CA,Plumas,20007,2553.043,60.385,2613.428,39.99517,-120.82951
191,2020,6063,PRESIDENT,CA,4561.0,6445.0,11006.0,1,8.560000000000002,58.56,CA,Plumas,20007,2553.043,60.385,2613.428,39.99517,-120.82951
192,2000,6065,PRESIDENT,CA,202576.0,231955.0,434531.0,1,3.3800000000000026,53.38,CA,Riverside,2189641,7206.480,96.940,7303.420,33.72982,-116.00223
193,2004,6065,PRESIDENT,CA,228806.0,322473.0,551279.0,1,8.5,58.5,CA,Riverside,2189641,7206.480,96.940,7303.420,33.72982,-116.00223
194,2008,6065,PRESIDENT,CA,325017.0,310041.0,635058.0,0,1.1799999999999997,51.18,CA,Riverside,2189641,7206.480,96.940,7303.420,33.72982,-116.00223
195,2012,6065,PRESIDENT,CA,329063.0,318127.0,647190.0,0,0.8400000000000034,50.84,CA,Riverside,2189641,7206.480,96.940,7303.420,33.72982,-116.00223
196,2016,6065,PRESIDENT,CA,373695.0,333243.0,706938.0,0,2.8599999999999994,52.86,CA,Riverside,2189641,7206.480,96.940,7303.420,33.72982,-116.00223
197,2020,6065,PRESIDENT,CA,528340.0,449144.0,977484.0,0,4.049999999999997,54.05,CA,Riverside,2189641,7206.480,96.940,7303.420,33.72982,-116.00223
198,2000,6067,PRESIDENT,CA,212792.0,195619.0,408411.0,0,2.1000000000000014,52.1,CA,Sacramento,1418788,964.644,29.374,994.018,38.45001,-121.34044
199,2004,6067,PRESIDENT,CA,236657.0,235539.0,472196.0,0,0.11999999999999744,50.12,CA,Sacramento,1418788,964.644,29.374,994.018,38.45001,-121.34044
200,2008,6067,PRESIDENT,CA,316506.0,213583.0,530089.0,0,9.71,59.71,CA,Sacramento,1418788,964.644,29.374,994.018,38.45001,-121.34044
201,2012,6067,PRESIDENT,CA,300503.0,202514.0,503017.0,0,9.740000000000002,59.74,CA,Sacramento,1418788,964.644,29.374,994.018,38.45001,-121.34044
202,2016,6067,PRESIDENT,CA,326023.0,189789.0,515812.0,0,13.21,63.21,CA,Sacramento,1418788,964.644,29.374,994.018,38.45001,-121.34044
203,2020,6067,PRESIDENT,CA,440808.0,259405.0,700213.0,0,12.950000000000003,62.95,CA,Sacramento,1418788,964.644,29.374,994.018,38.45001,-121.34044
204,2000,6069,PRESIDENT,CA,9131.0,7015.0,16146.0,0,6.549999999999997,56.55,CA,San Benito,55269,1388.710,1.759,1390.469,36.6107,-121.08529
205,2004,6069,PRESIDENT,CA,9851.0,8698.0,18549.0,0,3.1099999999999994,53.11,CA,San Benito,55269,1388.710,1.759,1390.469,36.6107,-121.08529
206,2008,6069,PRESIDENT,CA,11917.0,7425.0,19342.0,0,11.61,61.61,CA,San Benito,55269,1388.710,1.759,1390.469,36.6107,-121.08529
207,2012,6069,PRESIDENT,CA,11276.0,7343.0,18619.0,0,10.560000000000002,60.56,CA,San Benito,55269,1388.710,1.759,1390.469,36.6107,-121.08529
208,2016,6069,PRESIDENT,CA,12521.0,7841.0,20362.0,0,11.490000000000002,61.49,CA,San Benito,55269,1388.710,1.759,1390.469,36.6107,-121.08529
209,2020,6069,PRESIDENT,CA,17628.0,10590.0,28218.0,0,12.469999999999999,62.47,CA,San Benito,55269,1388.710,1.759,1390.469,36.6107,-121.08529
210,2000,6071,PRESIDENT,CA,214749.0,221757.0,436506.0,1,0.7999999999999972,50.8,CA,San Bernardino,2035210,20056.938,47.888,20104.826,34.85722,-116.18119
211,2004,6071,PRESIDENT,CA,227789.0,289306.0,517095.0,1,5.950000000000003,55.95,CA,San Bernardino,2035210,20056.938,47.888,20104.826,34.85722,-116.18119
212,2008,6071,PRESIDENT,CA,315720.0,277408.0,593128.0,0,3.229999999999997,53.23,CA,San Bernardino,2035210,20056.938,47.888,20104.826,34.85722,-116.18119
213,2012,6071,PRESIDENT,CA,305109.0,262358.0,567467.0,0,3.770000000000003,53.77,CA,San Bernardino,2035210,20056.938,47.888,20104.826,34.85722,-116.18119
214,2016,6071,PRESIDENT,CA,340833.0,271240.0,612073.0,0,5.689999999999998,55.69,CA,San Bernardino,2035210,20056.938,47.888,20104.826,34.85722,-116.18119
215,2020,6071,PRESIDENT,CA,455859.0,366257.0,822116.0,0,5.450000000000003,55.45,CA,San Bernardino,2035210,20056.938,47.888,20104.826,34.85722,-116.18119
216,2000,6073,PRESIDENT,CA,437666.0,475736.0,913402.0,1,2.0799999999999983,52.08,CA,San Diego,3095313,4206.630,319.055,4525.685,33.0236,-116.77611
217,2004,6073,PRESIDENT,CA,526437.0,596033.0,1122470.0,1,3.1000000000000014,53.1,CA,San Diego,3095313,4206.630,319.055,4525.685,33.0236,-116.77611
218,2008,6073,PRESIDENT,CA,666581.0,541032.0,1207613.0,0,5.200000000000003,55.2,CA,San Diego,3095313,4206.630,319.055,4525.685,33.0236,-116.77611
219,2012,6073,PRESIDENT,CA,626957.0,536726.0,1163683.0,0,3.8800000000000026,53.88,CA,San Diego,3095313,4206.630,319.055,4525.685,33.0236,-116.77611
220,2016,6073,PRESIDENT,CA,735476.0,477766.0,1213242.0,0,10.619999999999997,60.62,CA,San Diego,3095313,4206.630,319.055,4525.685,33.0236,-116.77611
221,2020,6073,PRESIDENT,CA,964650.0,600094.0,1564744.0,0,11.649999999999999,61.65,CA,San Diego,3095313,4206.630,319.055,4525.685,33.0236,-116.77611
222,2000,6075,PRESIDENT,CA,241578.0,51496.0,293074.0,0,32.43000000000001,82.43,CA,San Francisco,805235,46.873,185.016,231.889,37.72723,-123.03222
223,2004,6075,PRESIDENT,CA,296772.0,54355.0,351127.0,0,34.519999999999996,84.52,CA,San Francisco,805235,46.873,185.016,231.889,37.72723,-123.03222
224,2008,6075,PRESIDENT,CA,322220.0,52292.0,374512.0,0,36.040000000000006,86.04,CA,San Francisco,805235,46.873,185.016,231.889,37.72723,-123.03222
225,2012,6075,PRESIDENT,CA,301723.0,47076.0,348799.0,0,36.5,86.5,CA,San Francisco,805235,46.873,185.016,231.889,37.72723,-123.03222
226,2016,6075,PRESIDENT,CA,345084.0,37688.0,382772.0,0,40.150000000000006,90.15,CA,San Francisco,805235,46.873,185.016,231.889,37.72723,-123.03222
227,2020,6075,PRESIDENT,CA,378156.0,56417.0,434573.0,0,37.019999999999996,87.02,CA,San Francisco,805235,46.873,185.016,231.889,37.72723,-123.03222
228,2000,6077,PRESIDENT,CA,79776.0,81773.0,161549.0,1,0.6199999999999974,50.62,CA,San Joaquin,685306,1391.322,35.177,1426.499,37.93503,-121.27223
229,2004,6077,PRESIDENT,CA,87012.0,100978.0,187990.0,1,3.710000000000001,53.71,CA,San Joaquin,685306,1391.322,35.177,1426.499,37.93503,-121.27223
230,2008,6077,PRESIDENT,CA,113974.0,91607.0,205581.0,0,5.439999999999998,55.44,CA,San Joaquin,685306,1391.322,35.177,1426.499,37.93503,-121.27223
231,2012,6077,PRESIDENT,CA,114121.0,86071.0,200192.0,0,7.009999999999998,57.01,CA,San Joaquin,685306,1391.322,35.177,1426.499,37.93503,-121.27223
232,2016,6077,PRESIDENT,CA,121124.0,88936.0,210060.0,0,7.659999999999997,57.66,CA,San Joaquin,685306,1391.322,35.177,1426.499,37.93503,-121.27223
233,2000,6079,PRESIDENT,CA,44526.0,56859.0,101385.0,1,6.079999999999998,56.08,CA,San Luis Obispo,269637,3298.567,316.980,3615.547,35.38522,-120.44754
234,2004,6079,PRESIDENT,CA,58742.0,67995.0,126737.0,1,3.6499999999999986,53.65,CA,San Luis Obispo,269637,3298.567,316.980,3615.547,35.38522,-120.44754
235,2008,6079,PRESIDENT,CA,68176.0,61055.0,129231.0,0,2.759999999999998,52.76,CA,San Luis Obispo,269637,3298.567,316.980,3615.547,35.38522,-120.44754
236,2012,6079,PRESIDENT,CA,61258.0,59967.0,121225.0,0,0.5300000000000011,50.53,CA,San Luis Obispo,269637,3298.567,316.980,3615.547,35.38522,-120.44754
237,2016,6079,PRESIDENT,CA,67107.0,56164.0,123271.0,0,4.439999999999998,54.44,CA,San Luis Obispo,269637,3298.567,316.980,3615.547,35.38522,-120.44754
238,2020,6079,PRESIDENT,CA,88310.0,67436.0,155746.0,0,6.700000000000003,56.7,CA,San Luis Obispo,269637,3298.567,316.980,3615.547,35.38522,-120.44754
239,2000,6081,PRESIDENT,CA,166757.0,80296.0,247053.0,0,17.5,67.5,CA,San Mateo,718451,448.408,292.551,740.959,37.41466,-122.37154
240,2004,6081,PRESIDENT,CA,197922.0,83315.0,281237.0,0,20.379999999999995,70.38,CA,San Mateo,718451,448.408,292.551,740.959,37.41466,-122.37154
241,2008,6081,PRESIDENT,CA,222826.0,75057.0,297883.0,0,24.799999999999997,74.8,CA,San Mateo,718451,448.408,292.551,740.959,37.41466,-122.37154
242,2012,6081,PRESIDENT,CA,206085.0,72756.0,278841.0,0,23.909999999999997,73.91,CA,San Mateo,718451,448.408,292.551,740.959,37.41466,-122.37154
243,2016,6081,PRESIDENT,CA,237882.0,57929.0,295811.0,0,30.42,80.42,CA,San Mateo,718451,448.408,292.551,740.959,37.41466,-122.37154
244,2020,6081,PRESIDENT,CA,291496.0,75584.0,367080.0,0,29.409999999999997,79.41,CA,San Mateo,718451,448.408,292.551,740.959,37.41466,-122.37154
245,2000,6083,PRESIDENT,CA,73411.0,71493.0,144904.0,0,0.6599999999999966,50.66,CA,Santa Barbara,423895,2735.085,1053.993,3789.078,34.53737,-120.03848
246,2004,6083,PRESIDENT,CA,90314.0,76806.0,167120.0,0,4.039999999999999,54.04,CA,Santa Barbara,423895,2735.085,1053.993,3789.078,34.53737,-120.03848
247,2008,6083,PRESIDENT,CA,105614.0,65585.0,171199.0,0,11.689999999999998,61.69,CA,Santa Barbara,423895,2735.085,1053.993,3789.078,34.53737,-120.03848
248,2012,6083,PRESIDENT,CA,94129.0,64606.0,158735.0,0,9.299999999999997,59.3,CA,Santa Barbara,423895,2735.085,1053.993,3789.078,34.53737,-120.03848
249,2016,6083,PRESIDENT,CA,107142.0,56365.0,163507.0,0,15.530000000000001,65.53,CA,Santa Barbara,423895,2735.085,1053.993,3789.078,34.53737,-120.03848
250,2020,6083,PRESIDENT,CA,129963.0,65736.0,195699.0,0,16.409999999999997,66.41,CA,Santa Barbara,423895,2735.085,1053.993,3789.078,34.53737,-120.03848
251,2000,6085,PRESIDENT,CA,332490.0,188750.0,521240.0,0,13.79,63.79,CA,Santa Clara,1781642,1290.100,13.967,1304.067,37.22077,-121.69062
252,2004,6085,PRESIDENT,CA,386100.0,209094.0,595194.0,0,14.870000000000005,64.87,CA,Santa Clara,1781642,1290.100,13.967,1304.067,37.22077,-121.69062
253,2008,6085,PRESIDENT,CA,462241.0,190039.0,652280.0,0,20.870000000000005,70.87,CA,Santa Clara,1781642,1290.100,13.967,1304.067,37.22077,-121.69062
254,2012,6085,PRESIDENT,CA,450818.0,174843.0,625661.0,0,22.049999999999997,72.05,CA,Santa Clara,1781642,1290.100,13.967,1304.067,37.22077,-121.69062
255,2016,6085,PRESIDENT,CA,511684.0,144826.0,656510.0,0,27.939999999999998,77.94,CA,Santa Clara,1781642,1290.100,13.967,1304.067,37.22077,-121.69062
256,2020,6085,PRESIDENT,CA,617967.0,214612.0,832579.0,0,24.22,74.22,CA,Santa Clara,1781642,1290.100,13.967,1304.067,37.22077,-121.69062
257,2000,6087,PRESIDENT,CA,66618.0,29627.0,96245.0,0,19.22,69.22,CA,Santa Cruz,262382,445.170,161.996,607.166,37.01248,-122.0072
258,2004,6087,PRESIDENT,CA,89102.0,30354.0,119456.0,0,24.590000000000003,74.59,CA,Santa Cruz,262382,445.170,161.996,607.166,37.01248,-122.0072
259,2008,6087,PRESIDENT,CA,98745.0,25244.0,123989.0,0,29.64,79.64,CA,Santa Cruz,262382,445.170,161.996,607.166,37.01248,-122.0072
260,2012,6087,PRESIDENT,CA,90805.0,24047.0,114852.0,0,29.060000000000002,79.06,CA,Santa Cruz,262382,445.170,161.996,607.166,37.01248,-122.0072
261,2016,6087,PRESIDENT,CA,95249.0,22438.0,117687.0,0,30.930000000000007,80.93,CA,Santa Cruz,262382,445.170,161.996,607.166,37.01248,-122.0072
262,2020,6087,PRESIDENT,CA,114246.0,26937.0,141183.0,0,30.92,80.92,CA,Santa Cruz,262382,445.170,161.996,607.166,37.01248,-122.0072
263,2000,6089,PRESIDENT,CA,20127.0,43278.0,63405.0,1,18.260000000000005,68.26,CA,Shasta,177223,3775.402,72.020,3847.422,40.76052,-122.04355
264,2004,6089,PRESIDENT,CA,24339.0,52249.0,76588.0,1,18.22,68.22,CA,Shasta,177223,3775.402,72.020,3847.422,40.76052,-122.04355
265,2008,6089,PRESIDENT,CA,28867.0,49588.0,78455.0,1,13.21,63.21,CA,Shasta,177223,3775.402,72.020,3847.422,40.76052,-122.04355
266,2012,6089,PRESIDENT,CA,25819.0,48067.0,73886.0,1,15.060000000000002,65.06,CA,Shasta,177223,3775.402,72.020,3847.422,40.76052,-122.04355
267,2016,6089,PRESIDENT,CA,22301.0,51778.0,74079.0,1,19.900000000000006,69.9,CA,Shasta,177223,3775.402,72.020,3847.422,40.76052,-122.04355
268,2020,6089,PRESIDENT,CA,30000.0,60789.0,90789.0,1,16.959999999999994,66.96,CA,Shasta,177223,3775.402,72.020,3847.422,40.76052,-122.04355
269,2000,6091,PRESIDENT,CA,540.0,1172.0,1712.0,1,18.459999999999994,68.46,CA,Sierra,3240,953.214,8.996,962.210,39.57692,-120.52199
270,2004,6091,PRESIDENT,CA,646.0,1249.0,1895.0,1,15.909999999999997,65.91,CA,Sierra,3240,953.214,8.996,962.210,39.57692,-120.52199
271,2008,6091,PRESIDENT,CA,743.0,1158.0,1901.0,1,10.920000000000002,60.92,CA,Sierra,3240,953.214,8.996,962.210,39.57692,-120.52199
272,2012,6091,PRESIDENT,CA,653.0,1056.0,1709.0,1,11.79,61.79,CA,Sierra,3240,953.214,8.996,962.210,39.57692,-120.52199
273,2016,6091,PRESIDENT,CA,601.0,1048.0,1649.0,1,13.549999999999997,63.55,CA,Sierra,3240,953.214,8.996,962.210,39.57692,-120.52199
274,2020,6091,PRESIDENT,CA,730.0,1142.0,1872.0,1,11.0,61.0,CA,Sierra,3240,953.214,8.996,962.210,39.57692,-120.52199
275,2000,6093,PRESIDENT,CA,6323.0,12198.0,18521.0,1,15.86,65.86,CA,Siskiyou,44900,6277.887,69.456,6347.343,41.58798,-122.53328
276,2004,6093,PRESIDENT,CA,7880.0,12673.0,20553.0,1,11.659999999999997,61.66,CA,Siskiyou,44900,6277.887,69.456,6347.343,41.58798,-122.53328
277,2008,6093,PRESIDENT,CA,9292.0,11520.0,20812.0,1,5.350000000000001,55.35,CA,Siskiyou,44900,6277.887,69.456,6347.343,41.58798,-122.53328
278,2012,6093,PRESIDENT,CA,8046.0,11077.0,19123.0,1,7.93,57.93,CA,Siskiyou,44900,6277.887,69.456,6347.343,41.58798,-122.53328
279,2016,6093,PRESIDENT,CA,7234.0,11341.0,18575.0,1,11.060000000000002,61.06,CA,Siskiyou,44900,6277.887,69.456,6347.343,41.58798,-122.53328
280,2020,6093,PRESIDENT,CA,9593.0,13290.0,22883.0,1,8.079999999999998,58.08,CA,Siskiyou,44900,6277.887,69.456,6347.343,41.58798,-122.53328
281,2000,6095,PRESIDENT,CA,75116.0,51604.0,126720.0,0,9.280000000000001,59.28,CA,Solano,413344,821.765,84.427,906.192,38.26722,-121.93959
282,2004,6095,PRESIDENT,CA,85096.0,62301.0,147397.0,0,7.729999999999997,57.73,CA,Solano,413344,821.765,84.427,906.192,38.26722,-121.93959
283,2008,6095,PRESIDENT,CA,102095.0,56035.0,158130.0,0,14.560000000000002,64.56,CA,Solano,413344,821.765,84.427,906.192,38.26722,-121.93959
284,2012,6095,PRESIDENT,CA,96783.0,52092.0,148875.0,0,15.010000000000005,65.01,CA,Solano,413344,821.765,84.427,906.192,38.26722,-121.93959
285,2016,6095,PRESIDENT,CA,102360.0,51920.0,154280.0,0,16.349999999999994,66.35,CA,Solano,413344,821.765,84.427,906.192,38.26722,-121.93959
286,2020,6095,PRESIDENT,CA,131639.0,69306.0,200945.0,0,15.510000000000005,65.51,CA,Solano,413344,821.765,84.427,906.192,38.26722,-121.93959
287,2000,6097,PRESIDENT,CA,117295.0,63529.0,180824.0,0,14.870000000000005,64.87,CA,Sonoma,483878,1575.849,192.098,1767.947,38.53257,-122.94519
288,2004,6097,PRESIDENT,CA,148261.0,68204.0,216465.0,0,18.489999999999995,68.49,CA,Sonoma,483878,1575.849,192.098,1767.947,38.53257,-122.94519
289,2008,6097,PRESIDENT,CA,168888.0,55127.0,224015.0,0,25.39,75.39,CA,Sonoma,483878,1575.849,192.098,1767.947,38.53257,-122.94519
290,2012,6097,PRESIDENT,CA,153942.0,54784.0,208726.0,0,23.75,73.75,CA,Sonoma,483878,1575.849,192.098,1767.947,38.53257,-122.94519
291,2016,6097,PRESIDENT,CA,160435.0,51408.0,211843.0,0,25.730000000000004,75.73,CA,Sonoma,483878,1575.849,192.098,1767.947,38.53257,-122.94519
292,2020,6097,PRESIDENT,CA,199938.0,61825.0,261763.0,0,26.379999999999995,76.38,CA,Sonoma,483878,1575.849,192.098,1767.947,38.53257,-122.94519
293,2000,6099,PRESIDENT,CA,56448.0,67188.0,123636.0,1,4.340000000000003,54.34,CA,Stanislaus,514453,1494.827,19.860,1514.687,37.56238,-121.00265
294,2004,6099,PRESIDENT,CA,58829.0,85407.0,144236.0,1,9.21,59.21,CA,Stanislaus,514453,1494.827,19.860,1514.687,37.56238,-121.00265
295,2008,6099,PRESIDENT,CA,80279.0,77497.0,157776.0,0,0.8800000000000026,50.88,CA,Stanislaus,514453,1494.827,19.860,1514.687,37.56238,-121.00265
296,2012,6099,PRESIDENT,CA,77724.0,73459.0,151183.0,0,1.4099999999999966,51.41,CA,Stanislaus,514453,1494.827,19.860,1514.687,37.56238,-121.00265
297,2016,6099,PRESIDENT,CA,81647.0,78494.0,160141.0,0,0.9799999999999969,50.98,CA,Stanislaus,514453,1494.827,19.860,1514.687,37.56238,-121.00265
298,2020,6099,PRESIDENT,CA,105841.0,104145.0,209986.0,0,0.3999999999999986,50.4,CA,Stanislaus,514453,1494.827,19.860,1514.687,37.56238,-121.00265
299,2000,6101,PRESIDENT,CA,8416.0,17350.0,25766.0,1,17.340000000000003,67.34,CA,Sutter,94737,602.410,6.080,608.490,39.03525,-121.70275
300,2004,6101,PRESIDENT,CA,9602.0,20254.0,29856.0,1,17.840000000000003,67.84,CA,Sutter,94737,602.410,6.080,608.490,39.03525,-121.70275
301,2008,6101,PRESIDENT,CA,13412.0,18911.0,32323.0,1,8.509999999999998,58.51,CA,Sutter,94737,602.410,6.080,608.490,39.03525,-121.70275
302,2012,6101,PRESIDENT,CA,12192.0,18122.0,30314.0,1,9.780000000000001,59.78,CA,Sutter,94737,602.410,6.080,608.490,39.03525,-121.70275
303,2016,6101,PRESIDENT,CA,13076.0,18176.0,31252.0,1,8.159999999999997,58.16,CA,Sutter,94737,602.410,6.080,608.490,39.03525,-121.70275
304,2020,6101,PRESIDENT,CA,17367.0,24375.0,41742.0,1,8.39,58.39,CA,Sutter,94737,602.410,6.080,608.490,39.03525,-121.70275
305,2000,6103,PRESIDENT,CA,6507.0,13270.0,19777.0,1,17.099999999999994,67.1,CA,Tehama,63463,2949.709,12.462,2962.171,40.12615,-122.23227
306,2004,6103,PRESIDENT,CA,7504.0,15572.0,23076.0,1,17.480000000000004,67.48,CA,Tehama,63463,2949.709,12.462,2962.171,40.12615,-122.23227
307,2008,6103,PRESIDENT,CA,8945.0,14843.0,23788.0,1,12.399999999999999,62.4,CA,Tehama,63463,2949.709,12.462,2962.171,40.12615,-122.23227
308,2012,6103,PRESIDENT,CA,7934.0,14235.0,22169.0,1,14.209999999999994,64.21,CA,Tehama,63463,2949.709,12.462,2962.171,40.12615,-122.23227
309,2016,6103,PRESIDENT,CA,6809.0,15494.0,22303.0,1,19.47,69.47,CA,Tehama,63463,2949.709,12.462,2962.171,40.12615,-122.23227
310,2020,6103,PRESIDENT,CA,8911.0,19141.0,28052.0,1,18.230000000000004,68.23,CA,Tehama,63463,2949.709,12.462,2962.171,40.12615,-122.23227
311,2000,6105,PRESIDENT,CA,1932.0,3340.0,5272.0,1,13.350000000000001,63.35,CA,Trinity,13786,3179.254,28.343,3207.597,40.64772,-123.1144
312,2004,6105,PRESIDENT,CA,2782.0,3560.0,6342.0,1,6.130000000000003,56.13,CA,Trinity,13786,3179.254,28.343,3207.597,40.64772,-123.1144
313,2008,6105,PRESIDENT,CA,3233.0,2940.0,6173.0,0,2.3699999999999974,52.37,CA,Trinity,13786,3179.254,28.343,3207.597,40.64772,-123.1144
314,2012,6105,PRESIDENT,CA,2674.0,2716.0,5390.0,1,0.39000000000000057,50.39,CA,Trinity,13786,3179.254,28.343,3207.597,40.64772,-123.1144
315,2016,6105,PRESIDENT,CA,2214.0,2812.0,5026.0,1,5.950000000000003,55.95,CA,Trinity,13786,3179.254,28.343,3207.597,40.64772,-123.1144
316,2020,6105,PRESIDENT,CA,2851.0,3188.0,6039.0,1,2.789999999999999,52.79,CA,Trinity,13786,3179.254,28.343,3207.597,40.64772,-123.1144
317,2000,6107,PRESIDENT,CA,33006.0,54070.0,87076.0,1,12.100000000000001,62.1,CA,Tulare,442179,4824.215,14.437,4838.652,36.23045,-118.78054
318,2004,6107,PRESIDENT,CA,32494.0,65399.0,97893.0,1,16.810000000000002,66.81,CA,Tulare,442179,4824.215,14.437,4838.652,36.23045,-118.78054
319,2008,6107,PRESIDENT,CA,43634.0,59765.0,103399.0,1,7.799999999999997,57.8,CA,Tulare,442179,4824.215,14.437,4838.652,36.23045,-118.78054
320,2012,6107,PRESIDENT,CA,41752.0,56956.0,98708.0,1,7.700000000000003,57.7,CA,Tulare,442179,4824.215,14.437,4838.652,36.23045,-118.78054
321,2016,6107,PRESIDENT,CA,47585.0,58299.0,105884.0,1,5.060000000000002,55.06,CA,Tulare,442179,4824.215,14.437,4838.652,36.23045,-118.78054
322,2020,6107,PRESIDENT,CA,66105.0,77579.0,143684.0,1,3.990000000000002,53.99,CA,Tulare,442179,4824.215,14.437,4838.652,36.23045,-118.78054
323,2000,6109,PRESIDENT,CA,9359.0,13172.0,22531.0,1,8.46,58.46,CA,Tuolumne,55365,2220.884,53.546,2274.430,38.02145,-119.9647
324,2004,6109,PRESIDENT,CA,10104.0,15745.0,25849.0,1,10.909999999999997,60.91,CA,Tuolumne,55365,2220.884,53.546,2274.430,38.02145,-119.9647
325,2008,6109,PRESIDENT,CA,11532.0,14988.0,26520.0,1,6.520000000000003,56.52,CA,Tuolumne,55365,2220.884,53.546,2274.430,38.02145,-119.9647
326,2012,6109,PRESIDENT,CA,9998.0,13880.0,23878.0,1,8.130000000000003,58.13,CA,Tuolumne,55365,2220.884,53.546,2274.430,38.02145,-119.9647
327,2016,6109,PRESIDENT,CA,9123.0,14551.0,23674.0,1,11.46,61.46,CA,Tuolumne,55365,2220.884,53.546,2274.430,38.02145,-119.9647
